iteration,arrivals,parked,rejected,peak_occupancy,peak_utilization,times_full,mc_arrivals,car_arrivals,truck_arrivals,mc_rejected,car_rejected,truck_rejected
494,588,241,347,231,100.0,49,459,109,20,312,26,9
495,631,243,388,231,100.0,43,482,127,22,334,43,11
496,579,241,338,231,100.0,42,433,133,13,287,48,3
497,532,239,293,231,100.0,41,410,98,24,262,17,14
498,579,237,342,231,100.0,42,456,107,16,310,26,6
499,677,240,437,231,100.0,50,509,140,28,364,55,18
500,616,238,378,231,100.0,45,469,124,23,323,42,13
501,564,237,327,231,100.0,44,431,107,26,285,26,16
502,569,236,333,231,100.0,43,438,96,35,293,15,25
503,578,240,338,231,100.0,43,454,110,14,309,25,4
504,523,238,285,231,100.0,41,393,105,25,247,23,15
505,584,238,346,231,100.0,44,458,98,28,312,16,18
506,604,247,357,231,100.0,42,463,118,23,311,33,13
507,589,237,352,231,100.0,40,454,110,25,310,28,14
508,561,242,319,231,100.0,42,418,123,20,270,39,10
509,593,240,353,231,100.0,43,466,110,17,320,26,7
510,575,235,340,231,100.0,39,422,124,29,280,41,19
511,633,235,398,231,100.0,44,487,124,22,344,42,12
512,568,234,334,231,100.0,44,425,115,28,283,34,17
513,585,241,344,231,100.0,43,427,132,26,280,49,15
514,608,236,372,231,100.0,43,452,129,27,308,48,16
515,570,239,331,231,100.0,42,435,105,30,290,21,20
516,625,240,385,231,100.0,43,479,118,28,330,37,18
517,605,240,365,231,100.0,44,466,113,26,318,31,16
518,608,239,369,231,100.0,43,453,129,26,307,46,16
519,598,237,361,231,100.0,43,443,123,32,298,41,22
520,590,241,349,231,100.0,47,452,111,27,305,28,16
521,624,238,386,231,100.0,45,463,135,26,320,50,16
522,583,238,345,231,100.0,44,462,101,20,316,19,10
523,610,242,368,231,100.0,41,445,136,29,296,54,18
524,574,238,336,231,100.0,42,449,103,22,304,20,12
525,605,234,371,231,100.0,43,466,116,23,324,34,13
526,633,235,398,231,100.0,44,473,133,27,330,51,17
527,553,233,320,231,100.0,42,406,127,20,264,46,10
528,623,238,385,231,100.0,45,454,148,21,310,64,11
529,674,241,433,231,100.0,43,524,128,22,377,44,12
530,582,238,344,231,100.0,41,429,129,24,283,47,14
531,653,237,416,231,100.0,43,480,145,28,337,62,17
532,546,237,309,231,100.0,41,423,105,18,277,24,8
533,632,236,396,231,100.0,43,488,128,16,343,47,6
534,655,242,413,231,100.0,45,496,130,29,348,46,19
535,613,238,375,231,100.0,48,471,116,26,325,35,15
536,607,244,363,231,100.0,43,459,119,29,308,37,18
537,633,244,389,231,100.0,43,480,120,33,334,32,23
538,603,241,362,231,100.0,43,467,109,27,320,26,16
539,623,235,388,231,100.0,44,491,107,25,349,24,15
540,651,236,415,231,100.0,43,505,121,25,361,40,14
541,559,242,317,231,100.0,44,427,113,19,281,28,8
542,659,238,421,231,100.0,43,495,139,25,351,56,14
543,629,237,392,231,100.0,44,473,132,24,329,49,14
544,575,239,336,231,100.0,45,439,111,25,293,28,15
545,603,235,368,231,100.0,43,463,115,25,322,33,13
546,579,236,343,231,100.0,40,420,137,22,278,53,12
547,530,239,291,231,100.0,43,391,115,24,244,33,14
548,670,237,433,231,100.0,44,526,129,15,381,47,5
549,602,241,361,231,100.0,40,460,116,26,310,35,16
550,649,241,408,231,100.0,43,494,126,29,347,43,18
551,575,240,335,231,100.0,42,421,129,25,275,46,14
552,636,237,399,231,100.0,44,475,132,29,331,50,18
553,625,236,389,231,100.0,44,490,117,18,347,34,8
554,591,240,351,231,100.0,42,439,119,33,293,35,23
555,643,238,405,231,100.0,46,499,120,24,354,37,14
556,637,235,402,231,100.0,52,505,105,27,362,23,17
557,637,237,400,231,100.0,45,484,133,20,339,51,10
558,584,236,348,231,100.0,44,433,131,20,288,50,10
559,622,233,389,231,100.0,43,465,139,18,323,58,8
560,584,242,342,231,100.0,43,440,119,25,291,36,15
561,597,238,359,231,100.0,43,439,132,26,295,49,15
562,584,234,350,231,100.0,43,447,114,23,304,33,13
563,619,239,380,231,100.0,44,479,121,19,333,38,9
564,627,239,388,231,100.0,45,488,116,23,342,33,13
565,660,233,427,231,100.0,43,499,131,30,357,50,20
566,566,236,330,231,100.0,44,442,105,19,298,24,8
567,576,234,342,231,100.0,41,443,108,25,302,26,14
568,617,240,377,231,100.0,50,467,114,36,321,31,25
569,576,239,337,231,100.0,46,425,123,28,279,40,18
570,611,236,375,231,100.0,50,455,126,30,311,44,20
571,570,238,332,231,100.0,44,446,93,31,301,10,21
572,660,240,420,231,100.0,44,503,135,22,355,53,12
573,632,246,386,231,100.0,45,472,119,41,320,35,31
574,587,239,348,231,100.0,45,452,113,22,304,32,12
575,571,240,331,231,100.0,45,427,117,27,280,36,15
576,572,240,332,231,100.0,47,435,121,16,287,39,6
577,584,236,348,231,100.0,43,446,115,23,302,33,13
578,630,239,391,231,100.0,45,474,125,31,328,42,21
579,637,241,396,231,100.0,44,500,112,25,351,30,15
580,587,237,350,231,100.0,41,434,131,22,289,49,12
581,579,238,341,231,100.0,50,441,120,18,295,38,8
582,622,243,379,231,100.0,45,457,139,26,306,57,16
583,659,240,419,231,100.0,48,491,141,27,345,57,17
584,578,239,339,231,100.0,43,441,117,20,293,36,10
585,608,235,373,231,100.0,45,470,110,28,327,28,18
586,643,239,404,231,100.0,41,497,125,21,351,43,10
587,598,239,359,231,100.0,41,452,123,23,306,41,12
588,653,241,412,231,100.0,43,500,129,24,352,46,14
589,680,236,444,231,100.0,43,544,113,23,400,31,13
590,622,238,384,231,100.0,41,469,124,29,325,41,18
591,588,238,350,231,100.0,41,439,124,25,294,41,15
592,544,238,306,231,100.0,45,403,119,22,260,35,11
593,552,235,317,231,100.0,41,415,118,19,272,37,8
594,577,237,340,231,100.0,44,436,113,28,294,29,17
595,613,237,376,231,100.0,43,449,136,28,305,53,18
596,651,240,411,231,100.0,42,491,137,23,345,55,11
597,674,241,433,231,100.0,44,528,124,22,382,40,11
598,652,236,416,231,100.0,43,505,124,23,361,42,13
599,640,242,398,231,100.0,46,491,122,27,343,39,16
600,616,238,378,231,100.0,49,489,111,16,343,29,6
601,638,238,400,231,100.0,43,477,138,23,332,55,13
602,606,236,370,231,100.0,42,466,124,16,322,42,6
603,658,239,419,231,100.0,46,491,136,31,344,54,21
604,629,237,392,231,100.0,43,482,124,23,338,43,11
605,662,236,426,231,100.0,43,506,132,24,363,50,13
606,616,239,377,231,100.0,46,455,137,24,310,53,14
607,610,237,373,231,100.0,45,480,115,15,336,33,4
608,654,240,414,231,100.0,43,481,139,34,333,57,24
609,607,241,366,231,100.0,43,453,122,32,309,36,21
610,582,240,342,231,100.0,44,427,125,30,280,42,20
611,631,238,393,231,100.0,47,472,132,27,328,49,16
612,585,238,347,231,100.0,41,442,120,23,298,37,12
613,602,233,369,231,100.0,41,458,113,31,317,31,21
614,641,237,404,231,100.0,41,486,118,37,342,36,26
615,619,238,381,231,100.0,43,474,124,21,328,42,11
616,602,236,366,231,100.0,43,455,120,27,311,38,17
617,609,242,367,231,100.0,46,479,104,26,330,22,15
618,603,237,366,231,100.0,43,453,126,24,310,43,13
619,603,236,367,231,100.0,42,466,113,24,324,29,14
620,601,235,366,231,100.0,42,449,130,22,306,48,12
621,590,238,352,231,100.0,42,449,115,26,303,33,16
622,552,238,314,231,100.0,44,435,96,21,289,14,11
623,586,241,345,231,100.0,42,436,120,30,287,39,19
624,566,239,327,231,100.0,42,421,123,22,275,40,12
625,563,238,325,231,100.0,46,420,117,26,275,34,16
626,521,236,285,231,100.0,52,402,100,19,258,18,9
627,592,241,351,231,100.0,42,444,122,26,296,39,16
628,641,236,405,231,100.0,42,501,115,25,357,33,15
629,567,238,329,231,100.0,44,425,112,30,278,31,20
630,636,240,396,231,100.0,42,489,123,24,341,41,14
631,614,237,377,231,100.0,43,447,135,32,304,53,20
632,586,236,350,231,100.0,42,448,118,20,304,36,10
633,630,239,391,231,100.0,43,488,113,29,344,28,19
634,606,241,365,231,100.0,43,468,118,20,321,34,10
635,647,238,409,231,100.0,44,489,131,27,343,49,17
636,676,236,440,231,100.0,43,512,137,27,368,55,17
637,623,235,388,231,100.0,43,476,121,26,332,40,16
638,573,240,333,231,100.0,43,427,123,23,280,41,12
639,577,234,343,231,100.0,41,447,107,23,306,24,13
640,637,242,395,231,100.0,43,479,126,32,333,40,22
641,583,236,347,231,100.0,42,458,97,28,314,15,18
642,566,236,330,231,100.0,41,429,110,27,285,28,17
643,612,239,373,231,100.0,43,470,124,18,323,43,7
644,635,240,395,231,100.0,43,474,137,24,329,52,14
645,526,235,291,231,100.0,46,403,104,19,260,22,9
646,572,238,334,231,100.0,41,445,107,20,301,23,10
647,546,248,298,231,100.0,46,411,122,13,258,37,3
648,599,239,360,231,100.0,43,464,111,24,319,27,14
649,570,237,333,231,100.0,45,435,111,24,293,26,14
650,637,240,397,231,100.0,44,464,147,26,320,62,15
651,583,235,348,231,100.0,45,435,120,28,292,38,18
652,668,234,434,231,100.0,45,504,144,20,362,63,9
653,611,241,370,231,100.0,45,464,122,25,317,38,15
654,628,241,387,231,100.0,47,492,112,24,343,31,13
655,560,235,325,231,100.0,42,431,103,26,288,21,16
656,562,235,327,231,100.0,42,442,98,22,299,17,11
657,569,243,326,231,100.0,45,452,99,18,304,16,6
658,562,240,322,231,100.0,43,423,122,17,275,40,7
659,599,242,357,231,100.0,44,459,112,28,311,28,18
660,636,242,394,231,100.0,44,495,116,25,345,34,15
661,610,239,371,231,100.0,45,461,119,30,316,36,19
662,621,242,379,231,100.0,43,482,117,22,332,35,12
663,583,233,350,231,100.0,43,412,144,27,270,63,17
664,587,241,346,231,100.0,43,459,108,20,311,26,9
665,591,243,348,231,100.0,49,447,125,19,300,39,9
666,611,241,370,231,100.0,43,458,135,18,311,51,8
667,627,237,390,231,100.0,41,478,123,26,333,41,16
668,591,236,355,231,100.0,41,465,103,23,322,20,13
669,563,241,322,231,100.0,42,440,95,28,292,12,18
670,587,242,345,231,100.0,45,450,114,23,301,31,13
671,635,244,391,231,100.0,43,473,133,29,324,49,18
672,569,235,334,231,100.0,46,441,107,21,297,26,11
673,546,238,308,231,100.0,43,420,112,14,274,30,4
674,578,240,338,231,100.0,45,433,113,32,287,29,22
675,562,241,321,231,100.0,42,443,109,10,295,26,0
676,642,235,407,231,100.0,46,505,119,18,361,38,8
677,562,239,323,231,100.0,40,421,117,24,274,35,14
678,594,237,357,231,100.0,42,481,97,16,336,15,6
679,560,241,319,231,100.0,42,410,128,22,262,45,12
680,641,239,402,231,100.0,44,482,125,34,337,42,23
681,592,240,352,231,100.0,44,453,116,23,305,34,13
682,628,235,393,231,100.0,45,473,132,23,330,51,12
683,562,236,326,231,100.0,42,435,101,26,291,19,16
684,613,239,374,231,100.0,44,439,141,33,295,56,23
685,558,240,318,231,100.0,43,416,119,23,267,38,13
686,624,237,387,231,100.0,47,474,128,22,330,45,12
687,588,237,351,231,100.0,46,439,130,19,293,49,9
688,602,239,363,231,100.0,42,458,120,24,312,38,13
689,607,239,368,231,100.0,42,463,125,19,318,41,9
690,576,238,338,231,100.0,44,448,112,16,303,29,6
691,591,239,352,231,100.0,44,452,116,23,305,35,12
692,582,233,349,231,100.0,42,456,109,17,314,28,7
693,672,239,433,231,100.0,43,510,133,29,364,50,19
694,579,242,337,231,100.0,44,428,131,20,283,44,10
695,639,237,402,231,100.0,44,485,138,16,339,57,6
696,655,246,409,231,100.0,41,500,131,24,350,47,12
697,648,235,413,231,100.0,46,517,105,26,375,22,16
698,640,235,405,231,100.0,44,473,139,28,329,58,18
699,643,234,409,231,100.0,44,473,143,27,331,61,17
700,571,234,337,231,100.0,40,443,110,18,301,28,8
701,578,244,334,231,100.0,42,443,113,22,295,27,12
702,611,240,371,231,100.0,42,466,121,24,320,38,13
703,560,235,325,231,100.0,42,423,122,15,280,40,5
704,702,242,460,231,100.0,45,529,139,34,383,54,23
705,568,239,329,231,100.0,41,439,104,25,291,23,15
706,577,238,339,231,100.0,41,431,130,16,284,49,6
707,627,238,389,231,100.0,44,485,112,30,338,31,20
708,636,236,400,231,100.0,48,488,116,32,343,35,22
709,664,236,428,231,100.0,43,499,132,33,356,49,23
710,604,242,362,231,100.0,44,464,117,23,317,33,12
711,599,235,364,231,100.0,43,464,107,28,320,26,18
712,643,237,406,231,100.0,48,476,133,34,330,52,24
713,560,237,323,231,100.0,41,417,121,22,272,39,12
714,614,234,380,231,100.0,44,462,122,30,320,40,20
715,590,236,354,231,100.0,45,437,129,24,294,47,13
716,687,242,445,231,100.0,47,537,131,19,388,48,9
717,571,237,334,231,100.0,41,434,120,17,288,39,7
718,561,237,324,231,100.0,41,441,92,28,297,9,18
719,639,239,400,231,100.0,43,494,115,30,348,33,19
720,601,235,366,231,100.0,43,454,126,21,311,44,11
721,529,234,295,231,100.0,40,393,114,22,250,33,12
722,580,240,340,231,100.0,44,454,104,22,308,22,10
723,612,240,372,231,100.0,44,462,121,29,316,38,18
724,633,238,395,231,100.0,45,453,153,27,309,69,17
725,580,236,344,231,100.0,41,438,114,28,293,33,18
726,631,237,394,231,100.0,43,481,124,26,337,42,15
727,666,239,427,231,100.0,45,499,142,25,353,59,15
728,587,237,350,231,100.0,42,451,108,28,305,27,18
729,657,239,418,231,100.0,42,493,142,22,346,60,12
730,576,240,336,231,100.0,43,442,111,23,294,29,13
731,532,237,295,231,100.0,42,416,96,20,270,15,10
732,659,239,420,231,100.0,46,511,117,31,363,36,21
733,555,241,314,231,100.0,46,413,119,23,268,33,13
734,635,237,398,231,100.0,46,490,117,28,346,34,18
735,660,241,419,231,100.0,46,498,139,23,350,56,13
736,580,237,343,231,100.0,43,431,124,25,286,42,15
737,607,235,372,231,100.0,43,439,137,31,297,54,21
738,615,240,375,231,100.0,45,455,134,26,308,51,16
739,635,238,397,231,100.0,44,477,133,25,331,51,15
740,575,236,339,231,100.0,44,447,106,22,302,25,12
741,608,238,370,231,100.0,43,449,125,34,303,44,23
742,605,237,368,231,100.0,42,477,110,18,332,28,8
743,629,242,387,231,100.0,43,489,111,29,339,29,19
744,578,233,345,231,100.0,47,429,118,31,287,37,21
745,605,240,365,231,100.0,42,454,125,26,309,40,16
746,606,241,365,231,100.0,41,441,131,34,293,48,24
747,621,244,377,231,100.0,40,464,134,23,318,46,13
748,674,237,437,231,100.0,46,516,134,24,371,53,13
749,634,239,395,231,100.0,48,463,144,27,316,62,17
750,666,234,432,231,100.0,45,509,132,25,367,50,15
751,575,237,338,231,100.0,42,440,108,27,295,26,17
752,649,245,404,231,100.0,43,502,125,22,352,40,12
753,588,239,349,231,100.0,46,442,117,29,294,36,19
754,589,240,349,231,100.0,44,452,112,25,304,30,15
755,597,241,356,231,100.0,44,478,103,16,329,21,6
756,657,239,418,231,100.0,45,499,134,24,354,50,14
757,582,235,347,231,100.0,41,426,133,23,282,52,13
758,616,237,379,231,100.0,44,459,126,31,313,45,21
759,625,234,391,231,100.0,45,458,131,36,316,49,26
760,577,236,341,231,100.0,43,446,107,24,303,24,14
761,623,240,383,231,100.0,40,479,126,18,332,44,7
762,540,234,306,231,100.0,40,413,108,19,270,27,9
763,672,236,436,231,100.0,43,513,133,26,368,52,16
764,629,238,391,231,100.0,47,470,133,26,325,50,16
765,642,240,402,231,100.0,44,504,120,18,357,37,8
766,566,240,326,231,100.0,43,406,124,36,259,42,25
767,644,237,407,231,100.0,44,479,141,24,336,57,14
768,618,243,375,231,100.0,45,473,127,18,324,43,8
769,574,241,333,231,100.0,45,419,134,21,273,49,11
770,678,243,435,231,100.0,45,535,120,23,383,39,13
771,622,236,386,231,100.0,43,477,123,22,334,40,12
772,544,236,308,231,100.0,41,422,106,16,279,23,6
773,601,235,366,231,100.0,44,438,127,36,294,46,26
774,623,240,383,231,100.0,40,467,132,24,319,50,14
775,719,242,477,231,100.0,46,551,139,29,403,57,17
776,583,236,347,231,100.0,46,448,112,23,305,29,13
777,593,233,360,231,100.0,45,455,118,20,314,36,10
778,582,240,342,231,100.0,41,437,116,29,291,33,18
779,625,239,386,231,100.0,42,488,111,26,340,30,16
780,620,238,382,231,100.0,43,485,114,21,340,31,11
781,598,239,359,231,100.0,46,446,131,21,298,50,11
782,587,237,350,231,100.0,44,458,112,17,313,30,7
783,624,239,385,231,100.0,43,460,133,31,317,47,21
784,606,241,365,231,100.0,45,462,118,26,314,36,15
785,650,237,413,231,100.0,42,507,117,26,361,36,16
786,642,237,405,231,100.0,43,483,140,19,338,58,9
787,636,241,395,231,100.0,44,491,123,22,343,41,11
788,558,244,314,231,100.0,42,428,113,17,278,30,6
789,588,239,349,231,100.0,42,436,117,35,288,36,25
790,569,241,328,231,100.0,44,447,97,25,297,16,15
791,606,237,369,231,100.0,43,444,130,32,299,48,22
792,621,236,385,231,100.0,44,469,126,26,325,44,16
793,668,242,426,231,100.0,49,509,123,36,361,40,25
794,588,235,353,231,100.0,42,433,128,27,290,46,17
795,625,236,389,231,100.0,43,467,141,17,324,59,6
796,662,238,424,231,100.0,43,502,133,27,356,51,17
797,620,239,381,231,100.0,42,483,113,24,338,29,14
798,586,241,345,231,100.0,44,447,111,28,299,28,18
799,598,239,359,231,100.0,45,459,120,19,312,38,9
800,612,240,372,231,100.0,42,452,142,18,305,59,8
801,589,241,348,231,100.0,43,438,132,19,292,47,9
802,587,238,349,231,100.0,43,434,131,22,289,48,12
803,665,237,428,231,100.0,43,500,141,24,354,60,14
804,651,240,411,231,100.0,43,490,133,28,343,50,18
805,649,238,411,231,100.0,43,472,151,26,326,70,15
806,567,237,330,231,100.0,42,428,115,24,286,31,13
807,578,238,340,231,100.0,46,448,115,15,303,33,4
808,587,238,349,231,100.0,41,435,129,23,291,45,13
809,656,244,412,231,100.0,42,491,141,24,341,57,14
810,562,235,327,231,100.0,43,415,128,19,273,46,8
811,583,239,344,231,100.0,43,449,106,28,301,25,18
812,621,245,376,231,100.0,42,475,126,20,328,38,10
813,611,245,366,231,100.0,45,455,124,32,303,41,22
814,607,236,371,231,100.0,42,461,123,23,319,39,13
815,593,236,357,231,100.0,43,445,119,29,302,37,18
816,568,239,329,231,100.0,44,437,114,17,293,29,7
817,652,241,411,231,100.0,43,506,115,31,358,32,21
818,542,237,305,231,100.0,42,416,108,18,270,27,8
819,594,237,357,231,100.0,43,448,124,22,302,43,12
820,632,241,391,231,100.0,43,481,125,26,333,42,16
821,601,240,361,231,100.0,42,471,102,28,325,19,17
822,587,237,350,231,100.0,41,429,135,23,283,54,13
823,520,238,282,231,100.0,43,401,100,19,256,17,9
824,597,240,357,231,100.0,42,452,123,22,306,40,11
825,590,238,352,231,100.0,41,483,85,22,337,3,12
826,585,237,348,231,100.0,43,452,111,22,307,30,11
827,584,241,343,231,100.0,43,451,110,23,303,27,13
828,632,239,393,231,100.0,42,483,123,26,337,40,16
829,546,238,308,231,100.0,39,397,118,31,251,37,20
830,614,244,370,231,100.0,41,470,115,29,321,32,17
831,564,235,329,231,100.0,43,422,119,23,279,37,13
832,587,237,350,231,100.0,40,446,122,19,300,41,9
833,638,240,398,231,100.0,44,482,135,21,334,53,11
834,665,238,427,231,100.0,44,520,121,24,375,38,14
835,615,240,375,231,100.0,42,457,134,24,309,53,13
836,656,242,414,231,100.0,45,509,126,21,363,41,10
837,607,241,366,231,100.0,44,463,124,20,314,42,10
838,647,237,410,231,100.0,42,482,142,23,338,60,12
839,592,243,349,231,100.0,41,437,140,15,287,57,5
840,602,238,364,231,100.0,45,458,121,23,313,38,13
841,578,235,343,231,100.0,42,441,118,19,297,37,9
842,588,237,351,231,100.0,42,450,114,24,306,31,14
843,637,236,401,231,100.0,43,494,120,23,349,39,13
844,662,237,425,231,100.0,46,494,139,29,351,55,19
845,573,236,337,231,100.0,40,428,120,25,285,37,15
846,538,247,291,231,100.0,43,404,115,19,251,31,9
847,589,245,344,231,100.0,43,460,109,20,311,23,10
848,600,238,362,231,100.0,44,468,107,25,325,23,14
849,622,239,383,231,100.0,47,462,131,29,315,49,19
850,619,236,383,231,100.0,42,460,129,30,315,48,20
851,598,238,360,231,100.0,43,461,116,21,314,35,11
852,651,237,414,231,100.0,43,498,127,26,354,44,16
853,642,238,404,231,100.0,42,480,140,22,334,58,12
854,566,238,328,231,100.0,40,414,116,36,269,33,26
855,666,238,428,231,100.0,43,496,150,20,353,66,9
856,633,239,394,231,100.0,47,453,153,27,306,72,16
857,600,237,363,231,100.0,43,477,105,18,333,22,8
858,625,236,389,231,100.0,43,466,134,25,322,52,15
859,633,240,393,231,100.0,42,472,137,24,325,54,14
860,578,238,340,231,100.0,40,419,131,28,273,49,18
861,609,240,369,231,100.0,42,477,117,15,329,35,5
862,565,233,332,231,100.0,42,420,123,22,278,42,12
863,559,233,326,231,100.0,42,419,115,25,278,33,15
864,616,238,378,231,100.0,41,475,120,21,328,39,11
865,594,235,359,231,100.0,43,430,143,21,287,61,11
866,586,242,344,231,100.0,42,438,125,23,289,42,13
867,667,238,429,231,100.0,42,482,152,33,338,68,23
868,655,234,421,231,100.0,43,501,130,24,359,48,14
869,653,234,419,231,100.0,46,491,135,27,349,54,16
870,582,237,345,231,100.0,45,444,111,27,299,29,17
871,527,243,284,231,100.0,39,408,102,17,260,17,7
872,615,237,378,231,100.0,44,467,115,33,322,34,22
873,601,235,366,231,100.0,45,453,121,27,309,40,17
874,609,236,373,231,100.0,41,465,125,19,320,44,9
875,642,240,402,231,100.0,42,486,130,26,338,48,16
876,637,241,396,231,100.0,43,469,137,31,322,54,20
877,666,237,429,231,100.0,46,506,132,28,361,50,18
878,627,235,392,231,100.0,45,458,148,21,316,66,10
879,663,241,422,231,100.0,42,487,149,27,339,66,17
880,592,242,350,231,100.0,43,445,121,26,296,38,16
881,577,239,338,231,100.0,44,442,110,25,296,27,15
882,575,244,331,231,100.0,42,437,119,19,286,36,9
883,561,237,324,231,100.0,42,423,115,23,278,33,13
884,568,238,330,231,100.0,40,435,114,19,289,32,9
885,606,237,369,231,100.0,44,460,112,34,316,29,24
886,555,239,316,231,100.0,41,412,115,28,267,32,17
887,564,233,331,231,100.0,42,427,114,23,286,32,13
888,602,234,368,231,100.0,44,450,128,24,309,45,14
889,629,239,390,231,100.0,46,468,129,32,322,46,22
890,628,240,388,231,100.0,42,489,112,27,344,27,17
891,631,239,392,231,100.0,50,492,115,24,346,32,14
892,568,238,330,231,100.0,41,433,111,24,288,28,14
893,602,238,364,231,100.0,40,454,132,16,309,49,6
894,614,242,372,231,100.0,43,470,127,17,325,42,5
895,578,245,333,231,100.0,42,456,100,22,305,17,11
896,670,236,434,231,100.0,46,504,137,29,359,56,19
897,626,238,388,231,100.0,43,468,123,35,323,40,25
898,606,244,362,231,100.0,45,462,119,25,310,37,15
899,562,236,326,231,100.0,40,434,108,20,289,27,10
900,611,236,375,231,100.0,42,471,113,27,327,31,17
901,564,238,326,231,100.0,41,436,105,23,292,21,13
902,660,240,420,231,100.0,45,502,129,29,355,47,18
903,591,242,349,231,100.0,46,433,131,27,285,47,17
904,637,233,404,231,100.0,44,478,127,32,336,46,22
905,650,240,410,231,100.0,43,487,135,28,341,51,18
906,586,237,349,231,100.0,44,449,109,28,304,27,18
907,618,235,383,231,100.0,43,485,117,16,341,36,6
908,528,237,291,231,100.0,40,384,128,16,242,44,5
909,605,237,368,231,100.0,42,439,137,29,296,55,17
910,572,236,336,231,100.0,40,442,105,25,301,21,14
911,614,241,373,231,100.0,41,482,112,20,334,29,10
912,548,237,311,231,100.0,40,428,97,23,282,16,13
913,604,238,366,231,100.0,44,454,128,22,309,47,10
914,598,237,361,231,100.0,41,474,113,11,330,30,1
915,692,245,447,231,100.0,44,543,129,20,391,47,9
916,625,240,385,231,100.0,46,495,106,24,347,24,14
917,566,238,328,231,100.0,42,417,124,25,271,42,15
918,665,236,429,231,100.0,43,496,147,22,352,65,12
919,562,236,326,231,100.0,45,442,97,23,297,16,13
920,625,240,385,231,100.0,41,472,131,22,326,47,12
921,614,239,375,231,100.0,42,468,127,19,321,46,8
922,608,239,369,231,100.0,42,455,125,28,308,43,18
923,601,239,362,231,100.0,45,455,119,27,310,36,16
924,614,240,374,231,100.0,43,458,119,37,310,37,27
925,682,238,444,231,100.0,45,533,122,27,388,39,17
926,647,239,408,231,100.0,45,480,142,25,335,59,14
927,648,237,411,231,100.0,43,498,128,22,354,46,11
928,598,238,360,231,100.0,46,447,123,28,303,40,17
929,583,239,344,231,100.0,41,451,110,22,306,26,12
930,637,241,396,231,100.0,46,484,123,30,337,40,19
931,567,237,330,231,100.0,43,443,109,15,298,27,5
932,606,238,368,231,100.0,47,472,113,21,326,31,11
933,629,234,395,231,100.0,41,480,121,28,339,38,18
934,622,238,384,231,100.0,46,480,118,24,335,35,14
935,558,239,319,231,100.0,42,428,110,20,284,25,10
936,645,239,406,231,100.0,43,490,128,27,344,45,17
937,651,238,413,231,100.0,46,501,117,33,355,35,23
938,615,233,382,231,100.0,42,472,119,24,331,37,14
939,614,235,379,231,100.0,44,483,100,31,340,18,21
940,634,236,398,231,100.0,41,491,115,28,347,33,18
941,601,237,364,231,100.0,41,456,119,26,310,38,16
942,649,238,411,231,100.0,45,497,133,19,352,50,9
943,616,240,376,231,100.0,42,476,119,21,330,36,10
944,631,237,394,231,100.0,43,460,136,35,316,53,25
945,636,240,396,231,100.0,41,484,135,17,336,53,7
946,633,235,398,231,100.0,43,495,123,15,351,42,5
947,565,238,327,231,100.0,42,435,119,11,290,36,1
948,632,235,397,231,100.0,45,480,130,22,337,48,12
949,619,236,383,231,100.0,40,477,122,20,334,40,9
950,582,242,340,231,100.0,44,452,115,15,303,32,5
951,624,238,386,231,100.0,44,480,119,25,336,36,14
952,655,234,421,231,100.0,45,492,137,26,350,55,16
953,639,241,398,231,100.0,43,484,142,13,337,58,3
954,580,239,341,231,100.0,47,445,110,25,297,29,15
955,620,237,383,231,100.0,42,483,123,14,337,42,4
956,624,240,384,231,100.0,42,474,124,26,326,42,16
957,608,241,367,231,100.0,44,460,123,25,313,39,15
958,601,238,363,231,100.0,42,450,132,19,305,49,9
959,622,241,381,231,100.0,48,472,124,26,324,41,16
960,630,239,391,231,100.0,43,481,130,19,335,47,9
961,628,238,390,231,100.0,43,468,133,27,323,50,17
962,651,239,412,231,100.0,43,479,145,27,333,62,17
963,647,241,406,231,100.0,46,466,148,33,318,66,22
964,560,238,322,231,100.0,40,414,122,24,269,39,14
965,630,238,392,231,100.0,44,458,152,20,313,70,9
966,587,238,349,231,100.0,42,423,133,31,279,49,21
967,613,240,373,231,100.0,43,458,126,29,312,42,19
968,667,244,423,231,100.0,46,520,121,26,372,36,15
969,685,238,447,231,100.0,43,535,120,30,388,39,20
970,604,240,364,231,100.0,47,473,113,18,326,30,8
971,556,243,313,231,100.0,46,412,121,23,263,37,13
972,608,238,370,231,100.0,43,469,115,24,323,33,14
973,655,242,413,231,100.0,42,485,150,20,337,66,10
974,612,238,374,231,100.0,45,477,110,25,334,25,15
975,574,238,336,231,100.0,42,431,115,28,286,33,17
976,589,236,353,231,100.0,42,440,124,25,296,43,14
977,588,241,347,231,100.0,44,457,114,17,311,30,6
978,597,235,362,231,100.0,44,441,121,35,297,40,25
979,569,240,329,231,100.0,41,433,108,28,286,25,18
980,547,240,307,231,100.0,46,425,97,25,277,15,15
981,606,240,366,231,100.0,43,462,126,18,318,41,7
982,578,239,339,231,100.0,44,452,105,21,307,22,10
983,574,242,332,231,100.0,43,427,129,18,279,45,8
984,639,237,402,231,100.0,45,478,138,23,334,55,13
985,597,240,357,231,100.0,41,449,118,30,301,36,20
986,535,238,297,231,100.0,42,411,107,17,264,26,7
987,653,243,410,231,100.0,45,504,120,29,354,37,19
988,702,236,466,231,100.0,48,518,147,37,375,64,27
989,630,244,386,231,100.0,47,478,127,25,328,44,14
990,629,239,390,231,100.0,43,455,145,29,308,63,19
