iteration,arrivals,parked,rejected,peak_occupancy,peak_utilization,times_full,mc_arrivals,car_arrivals,truck_arrivals,mc_rejected,car_rejected,truck_rejected
494,716,240,476,231,100.0,43,523,168,25,376,85,15
495,668,248,420,231,100.0,44,499,141,28,346,57,17
496,689,246,443,231,100.0,44,539,126,24,386,43,14
497,672,240,432,231,100.0,45,509,129,34,362,46,24
498,665,248,417,231,100.0,44,496,146,23,343,62,12
499,664,240,424,231,100.0,44,525,112,27,379,28,17
500,660,244,416,231,100.0,44,494,146,20,343,63,10
501,702,242,460,231,100.0,46,551,126,25,403,42,15
502,733,238,495,231,100.0,44,550,149,34,403,68,24
503,705,243,462,231,100.0,45,539,149,17,390,65,7
504,706,242,464,231,100.0,50,550,126,30,402,44,18
505,701,249,452,231,100.0,46,540,141,20,389,53,10
506,692,244,448,231,100.0,44,533,135,24,381,53,14
507,690,243,447,231,100.0,45,519,142,29,369,61,17
508,724,243,481,231,100.0,49,569,128,27,422,43,16
509,627,242,385,231,100.0,44,482,123,22,332,41,12
510,714,239,475,231,100.0,46,557,134,23,411,51,13
511,722,249,473,231,100.0,44,562,136,24,406,53,14
512,708,241,467,231,100.0,46,526,149,33,379,65,23
513,747,250,497,231,100.0,46,540,176,31,383,93,21
514,711,246,465,231,100.0,44,567,117,27,413,35,17
515,738,247,491,231,100.0,45,561,142,35,408,59,24
516,657,244,413,231,100.0,46,489,140,28,338,57,18
517,706,240,466,231,100.0,45,551,125,30,403,43,20
518,712,238,474,231,100.0,46,558,135,19,412,54,8
519,717,243,474,231,100.0,46,513,173,31,366,90,18
520,687,247,440,231,100.0,45,525,137,25,374,51,15
521,603,250,353,231,100.0,42,470,105,28,313,23,17
522,756,241,515,231,100.0,49,568,160,28,421,76,18
523,734,244,490,231,100.0,45,572,133,29,422,49,19
524,772,246,526,231,100.0,43,568,179,25,420,92,14
525,729,237,492,231,100.0,48,544,148,37,401,64,27
526,723,241,482,231,100.0,44,548,156,19,399,74,9
527,687,240,447,231,100.0,43,515,144,28,368,62,17
528,713,247,466,231,100.0,46,545,145,23,393,60,13
529,733,236,497,231,100.0,44,565,146,22,421,64,12
530,610,236,374,231,100.0,44,478,106,26,333,25,16
531,656,243,413,231,100.0,44,506,133,17,357,49,7
532,714,244,470,231,100.0,45,549,136,29,400,52,18
533,730,247,483,231,100.0,43,547,147,36,392,65,26
534,709,241,468,231,100.0,46,527,153,29,379,71,18
535,633,240,393,231,100.0,43,479,128,26,331,46,16
536,661,249,412,231,100.0,47,513,126,22,359,41,12
537,703,243,460,231,100.0,46,540,132,31,391,48,21
538,716,242,474,231,100.0,44,548,139,29,399,56,19
539,657,237,420,231,100.0,44,495,135,27,350,53,17
540,749,246,503,231,100.0,47,562,162,25,410,79,14
541,741,242,499,231,100.0,47,551,159,31,402,76,21
542,705,247,458,231,100.0,45,545,131,29,394,45,19
543,649,240,409,231,100.0,42,491,132,26,345,48,16
544,696,241,455,231,100.0,45,530,130,36,384,46,25
545,669,244,425,231,100.0,46,490,146,33,341,62,22
546,754,237,517,231,100.0,47,578,147,29,434,64,19
547,677,244,433,231,100.0,44,498,156,23,349,71,13
548,735,249,486,231,100.0,44,576,130,29,427,41,18
549,685,242,443,231,100.0,45,502,152,31,353,70,20
550,692,239,453,231,100.0,46,527,140,25,382,56,15
551,734,244,490,231,100.0,47,559,150,25,409,66,15
552,688,243,445,231,100.0,49,501,152,35,352,69,24
553,719,245,474,231,100.0,46,550,143,26,398,60,16
554,673,244,429,231,100.0,49,504,143,26,351,62,16
555,732,246,486,231,100.0,44,559,152,21,408,68,10
556,681,245,436,231,100.0,47,493,150,38,343,66,27
557,681,243,438,231,100.0,44,517,139,25,369,54,15
558,684,246,438,231,100.0,48,512,146,26,361,61,16
559,682,246,436,231,100.0,45,524,132,26,370,50,16
560,762,240,522,231,100.0,45,561,175,26,414,93,15
561,639,246,393,231,100.0,46,485,126,28,333,42,18
562,738,247,491,231,100.0,49,546,163,29,395,77,19
563,746,240,506,231,100.0,45,566,146,34,419,63,24
564,666,241,425,231,100.0,42,491,149,26,344,65,16
565,675,240,435,231,100.0,44,512,139,24,365,56,14
566,739,238,501,231,100.0,47,536,176,27,390,94,17
567,685,241,444,231,100.0,44,509,145,31,363,60,21
568,654,239,415,231,100.0,44,513,114,27,367,31,17
569,675,246,429,231,100.0,44,504,133,38,350,51,28
570,764,245,519,231,100.0,45,575,154,35,427,68,24
571,718,241,477,231,100.0,45,534,156,28,388,72,17
572,723,246,477,231,100.0,45,540,156,27,391,69,17
573,661,244,417,231,100.0,43,494,140,27,343,58,16
574,704,245,459,231,100.0,46,546,124,34,397,40,22
575,754,243,511,231,100.0,47,592,125,37,442,42,27
576,716,247,469,231,100.0,48,536,154,26,386,67,16
577,702,245,457,231,100.0,44,533,140,29,383,55,19
578,723,244,479,231,100.0,44,558,134,31,408,50,21
579,669,240,429,231,100.0,44,500,139,30,352,57,20
580,659,246,413,231,100.0,44,494,137,28,344,52,17
581,699,245,454,231,100.0,46,539,135,25,386,53,15
582,691,238,453,231,100.0,44,530,135,26,383,54,16
583,667,244,423,231,100.0,50,501,127,39,351,43,29
584,712,241,471,231,100.0,48,532,142,38,385,58,28
585,653,243,410,231,100.0,47,500,135,18,349,53,8
586,693,244,449,231,100.0,44,519,145,29,371,60,18
587,773,245,528,231,100.0,48,594,157,22,445,71,12
588,661,246,415,231,100.0,43,510,131,20,359,47,9
589,687,247,440,231,100.0,48,522,128,37,368,45,27
590,728,239,489,231,100.0,53,576,128,24,429,46,14
591,732,247,485,231,100.0,48,558,150,24,405,67,13
592,702,249,453,231,100.0,45,524,150,28,372,64,17
593,719,239,480,231,100.0,43,533,150,36,386,68,26
594,678,242,436,231,100.0,44,498,151,29,351,67,18
595,701,246,455,231,100.0,48,532,153,16,381,68,6
596,646,242,404,231,100.0,43,486,131,29,336,49,19
597,704,242,462,231,100.0,45,520,155,29,374,69,19
598,673,243,430,231,100.0,46,509,133,31,362,47,21
599,730,240,490,231,100.0,45,573,130,27,426,47,17
600,713,245,468,231,100.0,53,541,150,22,389,67,12
601,715,239,476,231,100.0,47,569,121,25,421,40,15
602,611,242,369,231,100.0,45,447,135,29,298,52,19
603,647,247,400,231,100.0,45,472,141,34,319,57,24
604,739,249,490,231,100.0,45,581,126,32,426,44,20
605,727,248,479,231,100.0,45,555,140,32,405,55,19
606,652,242,410,231,100.0,44,482,140,30,332,58,20
607,664,249,415,231,100.0,43,504,128,32,347,46,22
608,676,242,434,231,100.0,53,513,127,36,365,43,26
609,693,243,450,231,100.0,46,525,143,25,375,60,15
610,755,245,510,231,100.0,45,596,137,22,444,54,12
611,710,248,462,231,100.0,46,533,149,28,378,66,18
612,757,247,510,231,100.0,43,577,155,25,423,72,15
613,751,241,510,231,100.0,44,584,137,30,436,55,19
614,672,249,423,231,100.0,49,503,139,30,352,52,19
615,713,243,470,231,100.0,43,535,147,31,386,63,21
616,678,251,427,231,100.0,48,499,148,31,343,64,20
617,709,242,467,231,100.0,45,544,136,29,393,55,19
618,679,247,432,231,100.0,44,523,135,21,369,53,10
619,724,243,481,231,100.0,43,568,136,20,419,54,8
620,732,244,488,231,100.0,45,554,149,29,402,67,19
621,791,250,541,231,100.0,48,606,156,29,454,69,18
622,741,249,492,231,100.0,47,560,154,27,404,71,17
623,658,245,413,231,100.0,44,497,133,28,347,48,18
624,746,241,505,231,100.0,48,567,151,28,419,68,18
625,697,250,447,231,100.0,45,538,137,22,384,51,12
626,701,244,457,231,100.0,44,529,153,19,380,68,9
627,626,240,386,231,100.0,42,478,124,24,332,40,14
628,674,246,428,231,100.0,50,521,127,26,370,42,16
629,630,241,389,231,100.0,42,479,125,26,332,42,15
630,693,247,446,231,100.0,47,510,146,37,359,62,25
631,693,245,448,231,100.0,45,525,143,25,373,61,14
632,713,242,471,231,100.0,46,553,133,27,406,48,17
633,686,242,444,231,100.0,47,541,120,25,392,38,14
634,652,238,414,231,100.0,42,482,145,25,338,62,14
635,709,247,462,231,100.0,46,556,129,24,404,44,14
636,706,244,462,231,100.0,45,540,142,24,388,60,14
637,661,241,420,231,100.0,44,506,131,24,358,48,14
638,756,242,514,231,100.0,47,571,154,31,422,71,21
639,662,247,415,231,100.0,43,512,124,26,357,42,16
640,679,249,430,231,100.0,44,514,137,28,359,54,17
641,758,245,513,231,100.0,47,589,149,20,439,64,10
642,744,251,493,231,100.0,44,569,150,25,416,62,15
643,662,239,423,231,100.0,51,517,129,16,370,48,5
644,747,238,509,231,100.0,45,563,152,32,417,71,21
645,747,240,507,231,100.0,46,577,147,23,429,65,13
646,721,243,478,231,100.0,45,560,126,35,409,44,25
647,653,249,404,231,100.0,48,503,124,26,348,41,15
648,760,238,522,231,100.0,45,585,148,27,439,66,17
649,730,251,479,231,100.0,44,554,148,28,401,62,16
650,648,240,408,231,100.0,45,497,118,33,349,36,23
651,715,244,471,231,100.0,44,529,152,34,380,67,24
652,757,246,511,231,100.0,46,560,161,36,406,79,26
653,729,240,489,231,100.0,45,564,138,27,416,57,16
654,680,253,427,231,100.0,46,517,145,18,360,59,8
655,647,250,397,231,100.0,47,484,132,31,329,47,21
656,733,251,482,231,100.0,49,553,155,25,397,70,15
657,723,245,478,231,100.0,48,545,144,34,395,60,23
658,670,243,427,231,100.0,47,521,124,25,372,40,15
659,728,242,486,231,100.0,48,557,142,29,410,57,19
660,680,242,438,231,100.0,46,535,120,25,387,36,15
661,700,241,459,231,100.0,45,535,130,35,387,48,24
662,751,237,514,231,100.0,44,576,149,26,431,67,16
663,687,241,446,231,100.0,44,526,141,20,379,57,10
664,653,244,409,231,100.0,43,482,132,39,334,47,28
665,781,239,542,231,100.0,44,588,158,35,443,74,25
666,696,251,445,231,100.0,46,505,161,30,350,76,19
667,745,242,503,231,100.0,45,561,152,32,412,69,22
668,666,247,419,231,100.0,44,500,136,30,349,50,20
669,681,242,439,231,100.0,49,531,128,22,383,44,12
670,750,246,504,231,100.0,45,564,165,21,415,79,10
671,739,244,495,231,100.0,43,564,154,21,412,72,11
672,691,240,451,231,100.0,43,531,128,32,384,46,21
673,735,245,490,231,100.0,44,546,155,34,395,72,23
674,676,241,435,231,100.0,44,522,126,28,373,44,18
675,683,237,446,231,100.0,43,530,131,22,387,47,12
676,721,241,480,231,100.0,44,557,140,24,409,57,14
677,737,244,493,231,100.0,48,551,150,36,401,66,26
678,640,241,399,231,100.0,45,494,122,24,346,39,14
679,650,242,408,231,100.0,45,513,120,17,364,37,7
680,734,243,491,231,100.0,43,548,155,31,398,72,21
681,691,246,445,231,100.0,44,528,134,29,375,52,18
682,652,245,407,231,100.0,46,510,118,24,361,34,12
683,726,241,485,231,100.0,46,546,143,37,397,61,27
684,696,239,457,231,100.0,45,527,139,30,381,56,20
685,677,237,440,231,100.0,49,515,137,25,369,56,15
686,747,248,499,231,100.0,44,572,145,30,420,60,19
687,711,238,473,231,100.0,44,545,146,20,399,64,10
688,728,240,488,231,100.0,47,564,134,30,419,50,19
689,758,249,509,231,100.0,46,567,164,27,412,80,17
690,652,242,410,231,100.0,43,493,128,31,345,45,20
691,722,243,479,231,100.0,44,543,158,21,393,75,11
692,682,249,433,231,100.0,44,527,133,22,373,48,12
693,646,245,401,231,100.0,43,471,146,29,320,62,19
694,698,240,458,231,100.0,47,528,150,20,382,67,9
695,661,242,419,231,100.0,45,507,116,38,360,32,27
696,736,247,489,231,100.0,48,558,143,35,405,59,25
697,676,242,434,231,100.0,45,520,127,29,373,43,18
698,675,237,438,231,100.0,50,515,128,32,371,45,22
699,741,247,494,231,100.0,44,554,156,31,400,73,21
700,732,243,489,231,100.0,44,546,151,35,396,69,24
701,696,240,456,231,100.0,46,522,138,36,374,56,26
702,688,237,451,231,100.0,46,521,132,35,377,49,25
703,781,246,535,231,100.0,46,574,176,31,421,93,21
704,755,240,515,231,100.0,43,592,143,20,447,59,9
705,733,251,482,231,100.0,44,561,145,27,407,58,17
706,725,251,474,231,100.0,45,568,141,16,412,57,5
707,705,238,467,231,100.0,44,513,164,28,367,83,17
708,630,241,389,231,100.0,44,493,116,21,344,34,11
709,780,238,542,231,100.0,45,586,158,36,440,76,26
710,689,245,444,231,100.0,44,513,152,24,362,69,13
711,665,239,426,231,100.0,43,505,137,23,359,54,13
712,697,242,455,231,100.0,48,512,149,36,365,64,26
713,756,246,510,231,100.0,46,587,145,24,437,59,14
714,691,238,453,231,100.0,45,509,157,25,366,72,15
715,715,245,470,231,100.0,49,542,151,22,391,67,12
716,696,243,453,231,100.0,46,519,146,31,371,61,21
717,692,243,449,231,100.0,43,538,126,28,388,43,18
718,710,240,470,231,100.0,47,535,145,30,387,63,20
719,711,240,471,231,100.0,44,555,134,22,409,51,11
720,675,244,431,231,100.0,46,507,144,24,360,57,14
721,705,249,456,231,100.0,42,540,143,22,384,60,12
722,705,247,458,231,100.0,45,552,134,19,401,49,8
723,743,243,500,231,100.0,44,567,158,18,419,73,8
724,606,243,363,231,100.0,47,451,126,29,300,44,19
725,724,239,485,231,100.0,43,557,143,24,410,61,14
726,791,242,549,231,100.0,43,588,176,27,441,91,17
727,662,244,418,231,100.0,41,494,145,23,344,61,13
728,690,240,450,231,100.0,44,521,138,31,373,56,21
729,678,241,437,231,100.0,44,526,131,21,377,49,11
730,673,244,429,231,100.0,43,517,134,22,366,51,12
731,704,242,462,231,100.0,43,527,149,28,378,66,18
732,790,251,539,231,100.0,45,612,144,34,457,58,24
733,636,244,392,231,100.0,44,476,131,29,327,46,19
734,724,239,485,231,100.0,47,571,118,35,425,35,25
735,699,254,445,231,100.0,48,527,144,28,366,61,18
736,720,242,478,231,100.0,44,547,147,26,399,63,16
737,704,248,456,231,100.0,44,525,149,30,372,64,20
738,652,245,407,231,100.0,46,492,134,26,342,49,16
739,640,241,399,231,100.0,46,488,131,21,339,49,11
740,745,247,498,231,100.0,45,582,139,24,430,54,14
741,684,243,441,231,100.0,44,505,145,34,355,62,24
742,645,240,405,231,100.0,45,496,126,23,349,43,13
743,690,250,440,231,100.0,44,530,130,30,379,42,19
744,753,242,511,231,100.0,43,560,156,37,412,73,26
745,692,244,448,231,100.0,47,535,132,25,386,49,13
746,749,247,502,231,100.0,43,561,162,26,408,79,15
747,654,242,412,231,100.0,45,495,139,20,349,53,10
748,729,245,484,231,100.0,44,537,153,39,388,67,29
749,646,249,397,231,100.0,47,504,120,22,350,35,12
750,785,246,539,231,100.0,44,597,155,33,445,72,22
751,698,244,454,231,100.0,46,523,139,36,371,57,26
752,779,249,530,231,100.0,46,583,156,40,430,71,29
753,668,242,426,231,100.0,43,508,136,24,361,51,14
754,726,237,489,231,100.0,43,564,133,29,419,51,19
755,682,245,437,231,100.0,46,533,113,36,383,28,26
756,763,247,516,231,100.0,43,578,153,32,423,71,22
757,702,246,456,231,100.0,46,559,117,26,407,34,15
758,728,238,490,231,100.0,45,548,157,23,404,73,13
759,795,241,554,231,100.0,47,609,156,30,461,73,20
760,729,241,488,231,100.0,46,567,134,28,419,51,18
761,607,237,370,231,100.0,44,456,130,21,311,49,10
762,679,247,432,231,100.0,45,516,136,27,366,51,15
763,735,247,488,231,100.0,44,536,167,32,383,83,22
764,723,247,476,231,100.0,47,534,154,35,383,70,23
765,669,242,427,231,100.0,43,515,130,24,366,47,14
766,718,245,473,231,100.0,48,548,144,26,398,59,16
767,679,252,427,231,100.0,48,510,141,28,356,53,18
768,725,243,482,231,100.0,51,565,135,25,416,51,15
769,665,243,422,231,100.0,43,502,136,27,357,48,17
770,803,243,560,231,100.0,45,627,140,36,476,58,26
771,664,247,417,231,100.0,44,516,127,21,366,41,10
772,726,246,480,231,100.0,44,550,143,33,400,59,21
773,730,245,485,231,100.0,51,573,130,27,421,47,17
774,676,243,433,231,100.0,44,492,153,31,345,69,19
775,678,245,433,231,100.0,44,526,118,34,374,36,23
776,694,244,450,231,100.0,44,536,137,21,385,54,11
777,696,246,450,231,100.0,45,533,138,25,379,56,15
778,633,241,392,231,100.0,43,499,113,21,350,31,11
779,687,242,445,231,100.0,43,505,154,28,355,72,18
780,655,241,414,231,100.0,46,494,131,30,345,49,20
781,787,249,538,231,100.0,43,600,160,27,445,76,17
782,674,240,434,231,100.0,43,526,127,21,377,46,11
783,662,244,418,231,100.0,47,505,127,30,356,42,20
784,690,244,446,231,100.0,44,522,142,26,373,58,15
785,722,247,475,231,100.0,45,544,150,28,390,67,18
786,711,244,467,231,100.0,45,537,135,39,386,52,29
787,678,235,443,231,100.0,43,539,116,23,395,35,13
788,739,245,494,231,100.0,45,547,157,35,395,74,25
789,733,245,488,231,100.0,44,555,153,25,407,67,14
790,682,242,440,231,100.0,51,513,142,27,365,59,16
791,790,253,537,231,100.0,48,581,178,31,423,93,21
792,671,244,427,231,100.0,47,532,111,28,384,26,17
793,692,244,448,231,100.0,45,532,131,29,380,49,19
794,664,241,423,231,100.0,43,505,139,20,358,57,8
795,667,241,426,231,100.0,44,504,142,21,357,58,11
796,701,237,464,231,100.0,43,513,147,41,367,66,31
797,760,245,515,231,100.0,47,579,151,30,428,67,20
798,651,240,411,231,100.0,42,478,150,23,331,67,13
799,680,237,443,231,100.0,46,513,141,26,369,58,16
800,763,244,519,231,100.0,47,567,166,30,418,81,20
801,687,241,446,231,100.0,44,532,124,31,384,42,20
802,661,246,415,231,100.0,46,518,112,31,367,27,21
803,752,246,506,231,100.0,46,588,134,30,435,51,20
804,761,244,517,231,100.0,47,585,145,31,435,61,21
805,716,241,475,231,100.0,45,539,149,28,391,66,18
806,716,241,475,231,100.0,48,520,161,35,373,78,24
807,723,238,485,231,100.0,46,567,123,33,422,41,22
808,720,242,478,231,100.0,44,559,135,26,408,54,16
809,721,242,479,231,100.0,46,560,130,31,414,44,21
810,651,247,404,231,100.0,43,498,119,34,343,38,23
811,695,244,451,231,100.0,46,538,127,30,387,45,19
812,668,241,427,231,100.0,46,519,128,21,371,45,11
813,632,240,392,231,100.0,43,481,128,23,333,46,13
814,647,240,407,231,100.0,44,508,122,17,362,38,7
815,716,241,475,231,100.0,45,558,127,31,411,44,20
816,657,245,412,231,100.0,46,470,157,30,319,73,20
817,765,244,521,231,100.0,45,574,153,38,423,70,28
818,729,244,485,231,100.0,44,563,139,27,414,54,17
819,731,239,492,231,100.0,45,548,165,18,404,81,7
820,713,243,470,231,100.0,44,547,145,21,396,63,11
821,739,248,491,231,100.0,47,559,157,23,404,74,13
822,668,245,423,231,100.0,49,517,126,25,367,41,15
823,693,246,447,231,100.0,48,527,141,25,375,58,14
824,744,239,505,231,100.0,46,552,158,34,409,74,22
825,742,243,499,231,100.0,47,584,131,27,433,49,17
826,715,243,472,231,100.0,46,558,127,30,409,44,19
827,680,240,440,231,100.0,46,505,145,30,360,62,18
828,741,249,492,231,100.0,45,568,152,21,418,64,10
829,691,242,449,231,100.0,47,543,120,28,394,37,18
830,684,240,444,231,100.0,48,522,131,31,377,49,18
831,777,244,533,231,100.0,47,573,164,40,426,78,29
832,671,251,420,231,100.0,44,493,153,25,342,63,15
833,732,248,484,231,100.0,46,564,141,27,411,56,17
834,671,245,426,231,100.0,43,508,139,24,358,54,14
835,714,240,474,231,100.0,43,549,132,33,403,48,23
836,690,242,448,231,100.0,48,533,126,31,383,44,21
837,683,238,445,231,100.0,45,510,147,26,364,65,16
838,657,247,410,231,100.0,45,486,138,33,335,52,23
839,703,245,458,231,100.0,53,507,160,36,356,77,25
840,725,243,482,231,100.0,45,556,143,26,407,59,16
841,684,247,437,231,100.0,45,517,147,20,365,62,10
842,651,238,413,231,100.0,44,486,138,27,340,56,17
843,684,240,444,231,100.0,44,537,113,34,390,30,24
844,718,242,476,231,100.0,43,535,152,31,386,69,21
845,670,244,426,231,100.0,44,503,137,30,355,52,19
846,705,243,462,231,100.0,46,529,147,29,379,65,18
847,681,239,442,231,100.0,43,514,132,35,367,50,25
848,698,252,446,231,100.0,42,546,129,23,390,45,11
849,792,247,545,231,100.0,45,590,169,33,435,87,23
850,694,245,449,231,100.0,44,537,130,27,385,47,17
851,656,244,412,231,100.0,44,488,146,22,340,60,12
852,754,244,510,231,100.0,45,575,151,28,427,66,17
853,677,246,431,231,100.0,43,521,122,34,370,38,23
854,686,249,437,231,100.0,46,520,134,32,366,50,21
855,720,243,477,231,100.0,46,517,166,37,368,83,26
856,687,242,445,231,100.0,43,504,158,25,356,75,14
857,754,244,510,231,100.0,45,579,135,40,427,53,30
858,718,243,475,231,100.0,45,533,149,36,383,66,26
859,727,246,481,231,100.0,44,553,145,29,399,63,19
860,743,244,499,231,100.0,43,569,155,19,421,69,9
861,727,241,486,231,100.0,43,552,143,32,407,57,22
862,691,243,448,231,100.0,48,510,156,25,359,74,15
863,591,243,348,231,100.0,43,469,102,20,319,19,10
864,636,240,396,231,100.0,45,497,113,26,349,31,16
865,801,241,560,231,100.0,47,606,161,34,460,76,24
866,679,251,428,231,100.0,50,501,142,36,346,56,26
867,715,237,478,231,100.0,46,536,149,30,390,68,20
868,711,242,469,231,100.0,44,547,142,22,398,60,11
869,763,243,520,231,100.0,45,572,159,32,424,74,22
870,721,246,475,231,100.0,49,541,161,19,390,76,9
871,670,243,427,231,100.0,47,516,131,23,366,48,13
872,642,243,399,231,100.0,42,485,141,16,339,54,6
873,708,243,465,231,100.0,46,528,155,25,379,71,15
874,660,248,412,231,100.0,43,502,134,24,347,51,14
875,663,241,422,231,100.0,44,514,129,20,367,45,10
876,653,243,410,231,100.0,42,501,127,25,354,42,14
877,705,243,462,231,100.0,48,552,138,15,404,54,4
878,648,241,407,231,100.0,43,492,135,21,345,51,11
879,697,245,452,231,100.0,45,547,128,22,396,44,12
880,691,246,445,231,100.0,44,510,142,39,360,57,28
881,717,242,475,231,100.0,47,537,157,23,390,72,13
882,702,247,455,231,100.0,45,567,112,23,412,30,13
883,721,241,480,231,100.0,43,546,145,30,398,63,19
884,662,249,413,231,100.0,49,507,132,23,353,50,10
885,726,239,487,231,100.0,44,561,144,21,414,62,11
886,738,240,498,231,100.0,45,551,158,29,405,74,19
887,667,240,427,231,100.0,46,514,131,22,369,46,12
888,733,242,491,231,100.0,45,546,152,35,399,67,25
889,664,252,412,231,100.0,45,511,123,30,354,38,20
890,675,242,433,231,100.0,43,515,136,24,366,54,13
891,773,248,525,231,100.0,46,580,165,28,426,81,18
892,688,239,449,231,100.0,46,532,124,32,387,40,22
893,721,245,476,231,100.0,43,537,159,25,386,76,14
894,806,240,566,231,100.0,50,608,165,33,462,81,23
895,725,243,482,231,100.0,44,542,157,26,393,74,15
896,632,240,392,231,100.0,46,488,107,37,340,25,27
897,701,244,457,231,100.0,47,535,148,18,383,66,8
898,711,244,467,231,100.0,49,548,135,28,398,53,16
899,683,241,442,231,100.0,44,509,138,36,360,56,26
900,714,245,469,231,100.0,44,540,148,26,394,59,16
901,686,246,440,231,100.0,44,534,130,22,384,44,12
902,725,238,487,231,100.0,46,569,132,24,423,50,14
903,723,242,481,231,100.0,44,540,150,33,392,67,22
904,718,247,471,231,100.0,48,545,142,31,393,59,19
905,703,246,457,231,100.0,42,528,147,28,381,58,18
906,781,243,538,231,100.0,47,591,164,26,441,81,16
907,717,239,478,231,100.0,44,531,162,24,386,78,14
908,714,242,472,231,100.0,44,532,152,30,384,68,20
909,716,238,478,231,100.0,44,554,132,30,409,51,18
910,781,241,540,231,100.0,47,598,154,29,453,68,19
911,619,244,375,231,100.0,44,448,145,26,298,61,16
912,705,242,463,231,100.0,43,532,149,24,382,68,13
913,679,247,432,231,100.0,43,523,129,27,370,45,17
914,752,245,507,231,100.0,44,557,172,23,405,89,13
915,712,251,461,231,100.0,43,529,160,23,372,76,13
916,771,242,529,231,100.0,44,596,145,30,449,61,19
917,695,252,443,231,100.0,44,531,136,28,375,50,18
918,706,240,466,231,100.0,47,529,149,28,384,64,18
919,747,248,499,231,100.0,44,575,132,40,419,50,30
920,700,245,455,231,100.0,42,510,165,25,361,80,14
921,736,241,495,231,100.0,43,571,141,24,423,59,13
922,738,245,493,231,100.0,44,554,157,27,405,71,17
923,701,246,455,231,100.0,44,530,129,42,378,46,31
924,752,253,499,231,100.0,46,579,142,31,422,57,20
925,764,243,521,231,100.0,45,579,157,28,428,75,18
926,724,240,484,231,100.0,46,567,124,33,421,41,22
927,715,243,472,231,100.0,45,559,132,24,408,50,14
928,771,245,526,231,100.0,47,595,143,33,444,60,22
929,635,238,397,231,100.0,43,491,124,20,346,42,9
930,744,249,495,231,100.0,44,560,156,28,410,68,17
931,666,244,422,231,100.0,49,502,130,34,353,47,22
932,661,248,413,231,100.0,45,486,146,29,334,61,18
933,748,240,508,231,100.0,44,543,164,41,396,81,31
934,743,240,503,231,100.0,48,585,137,21,437,55,11
935,710,240,470,231,100.0,44,537,143,30,391,60,19
936,684,247,437,231,100.0,44,536,128,20,383,45,9
937,681,240,441,231,100.0,48,500,147,34,352,65,24
938,730,249,481,231,100.0,46,546,160,24,393,74,14
939,710,235,475,231,100.0,44,551,135,24,407,54,14
940,721,250,471,231,100.0,43,551,142,28,395,58,18
941,685,239,446,231,100.0,49,532,129,24,386,47,13
942,716,244,472,231,100.0,43,562,132,22,411,49,12
943,719,241,478,231,100.0,49,539,153,27,392,70,16
944,717,242,475,231,100.0,43,537,158,22,387,76,12
945,772,247,525,231,100.0,45,592,151,29,442,65,18
946,716,245,471,231,100.0,48,545,141,30,395,58,18
947,710,245,465,231,100.0,45,545,135,30,394,51,20
948,706,242,464,231,100.0,45,546,135,25,397,53,14
949,712,241,471,231,100.0,47,526,161,25,377,79,15
950,691,239,452,231,100.0,48,530,137,24,382,56,14
951,773,244,529,231,100.0,46,581,164,28,430,81,18
952,673,245,428,231,100.0,46,514,127,32,361,46,21
953,627,244,383,231,100.0,44,491,111,25,340,28,15
954,651,235,416,231,100.0,44,510,107,34,366,26,24
955,762,241,521,231,100.0,44,581,156,25,434,72,15
956,694,244,450,231,100.0,45,520,148,26,370,64,16
957,727,240,487,231,100.0,44,552,146,29,406,63,18
958,710,241,469,231,100.0,45,533,154,23,387,69,13
959,766,247,519,231,100.0,44,595,134,37,444,50,25
960,662,242,420,231,100.0,44,489,139,34,339,57,24
961,692,247,445,231,100.0,43,499,162,31,348,76,21
962,745,238,507,231,100.0,43,548,165,32,402,83,22
963,669,241,428,231,100.0,42,506,132,31,359,48,21
964,673,243,430,231,100.0,43,522,120,31,374,35,21
965,749,238,511,231,100.0,44,573,154,22,427,72,12
966,728,245,483,231,100.0,44,552,147,29,402,62,19
967,707,246,461,231,100.0,43,540,140,27,388,56,17
968,658,242,416,231,100.0,43,515,122,21,366,40,10
969,718,242,476,231,100.0,46,555,131,32,407,47,22
970,715,247,468,231,100.0,44,562,131,22,410,46,12
971,749,239,510,231,100.0,45,563,163,23,415,82,13
972,738,241,497,231,100.0,44,565,149,24,418,65,14
973,731,247,484,231,100.0,44,567,135,29,414,52,18
974,746,245,501,231,100.0,43,576,147,23,426,63,12
975,691,254,437,231,100.0,43,514,149,28,354,66,17
976,717,249,468,231,100.0,45,534,158,25,380,73,15
977,712,240,472,231,100.0,44,533,149,30,384,68,20
978,702,240,462,231,100.0,44,529,147,26,383,63,16
979,761,239,522,231,100.0,47,576,153,32,429,71,22
980,628,248,380,231,100.0,45,477,124,27,325,40,15
981,709,239,470,231,100.0,48,545,136,28,400,53,17
982,699,246,453,231,100.0,49,516,149,34,364,65,24
983,771,244,527,231,100.0,48,619,124,28,469,40,18
984,708,240,468,231,100.0,50,523,152,33,376,69,23
985,734,243,491,231,100.0,44,558,154,22,408,71,12
986,669,243,426,231,100.0,43,498,136,35,350,51,25
987,715,247,468,231,100.0,44,557,131,27,405,46,17
988,802,246,556,231,100.0,46,600,163,39,447,80,29
989,688,242,446,231,100.0,48,530,133,25,379,52,15
990,723,243,480,231,100.0,48,549,138,36,401,53,26
