iteration,arrivals,parked,rejected,peak_occupancy,peak_utilization,times_full,mc_arrivals,car_arrivals,truck_arrivals,mc_rejected,car_rejected,truck_rejected
494,570,234,336,231,100.0,41,429,123,18,287,41,8
495,522,241,281,231,100.0,40,404,106,12,256,24,1
496,560,235,325,231,100.0,44,417,116,27,273,35,17
497,602,239,363,231,100.0,43,474,106,22,326,25,12
498,549,232,317,231,100.0,44,419,117,13,278,36,3
499,513,239,274,231,100.0,42,380,118,15,234,35,5
500,552,237,315,231,100.0,42,407,122,23,263,40,12
501,499,236,263,231,100.0,43,380,102,17,236,20,7
502,555,232,323,231,100.0,42,418,118,19,278,36,9
503,565,239,326,231,100.0,39,424,115,26,277,33,16
504,534,235,299,231,100.0,43,407,105,22,264,23,12
505,518,239,279,231,100.0,42,396,100,22,252,16,11
506,544,237,307,231,100.0,41,425,105,14,280,23,4
507,530,238,292,231,100.0,43,409,102,19,263,20,9
508,532,237,295,231,100.0,41,402,108,22,258,25,12
509,542,238,304,231,100.0,45,424,97,21,278,16,10
510,568,240,328,231,100.0,42,442,106,20,293,25,10
511,539,235,304,231,100.0,44,407,115,17,263,34,7
512,539,242,297,231,100.0,43,422,96,21,272,14,11
513,477,236,241,231,100.0,45,361,98,18,216,17,8
514,517,240,277,231,100.0,43,387,108,22,241,25,11
515,492,235,257,231,100.0,41,361,110,21,218,28,11
516,576,233,343,231,100.0,45,419,127,30,277,46,20
517,580,239,341,231,100.0,46,454,108,18,308,26,7
518,544,236,308,231,100.0,41,413,111,20,271,27,10
519,504,233,271,231,100.0,44,388,94,22,247,12,12
520,589,235,354,231,100.0,42,441,124,24,299,42,13
521,554,239,315,231,100.0,41,407,122,25,264,37,14
522,542,236,306,231,100.0,42,423,94,25,278,13,15
523,588,237,351,231,100.0,42,454,115,19,309,33,9
524,538,237,301,231,100.0,39,418,101,19,275,17,9
525,501,238,263,231,100.0,41,379,103,19,232,22,9
526,556,235,321,231,100.0,41,417,116,23,273,35,13
527,546,233,313,231,100.0,42,420,104,22,278,23,12
528,579,237,342,231,100.0,46,443,108,28,298,26,18
529,546,237,309,231,100.0,46,423,103,20,278,21,10
530,437,237,200,231,100.0,38,339,87,11,195,4,1
531,554,236,318,231,100.0,45,418,109,27,274,27,17
532,529,235,294,231,100.0,46,396,104,29,253,22,19
533,517,237,280,231,100.0,39,397,102,18,252,20,8
534,505,234,271,231,100.0,43,395,97,13,253,15,3
535,504,236,268,231,100.0,43,383,95,26,238,14,16
536,551,239,312,231,100.0,41,440,86,25,293,4,15
537,581,237,344,231,100.0,44,445,116,20,301,33,10
538,585,237,348,231,100.0,46,460,105,20,314,24,10
539,546,240,306,231,100.0,41,427,99,20,279,18,9
540,574,237,337,231,100.0,42,449,104,21,304,22,11
541,501,239,262,231,100.0,38,377,103,21,231,21,10
542,556,237,319,231,100.0,42,423,107,26,278,25,16
543,547,236,311,231,100.0,42,405,114,28,261,32,18
544,567,236,331,231,100.0,41,436,110,21,293,27,11
545,610,241,369,231,100.0,43,472,112,26,324,29,16
546,613,240,373,231,100.0,44,477,109,27,334,25,14
547,517,237,280,231,100.0,39,379,124,14,235,41,4
548,590,239,351,231,100.0,48,427,133,30,281,50,20
549,594,236,358,231,100.0,43,462,111,21,317,30,11
550,583,237,346,231,100.0,41,444,123,16,298,42,6
551,581,239,342,231,100.0,41,449,112,20,302,30,10
552,496,240,256,231,100.0,39,384,100,12,235,19,2
553,548,238,310,231,100.0,41,419,107,22,274,24,12
554,585,242,343,231,100.0,41,443,119,23,295,35,13
555,503,239,264,231,100.0,39,366,120,17,220,37,7
556,578,239,339,231,100.0,42,450,110,18,303,28,8
557,551,241,310,231,100.0,43,425,102,24,279,17,14
558,554,236,318,231,100.0,40,418,113,23,274,31,13
559,536,237,299,231,100.0,42,409,110,17,266,26,7
560,584,237,347,231,100.0,43,453,112,19,307,31,9
561,569,237,332,231,100.0,42,430,117,22,284,36,12
562,551,234,317,231,100.0,43,437,102,12,296,19,2
563,505,234,271,231,100.0,41,387,98,20,246,15,10
564,587,236,351,231,100.0,44,462,97,28,319,15,17
565,527,236,291,231,100.0,44,411,90,26,268,7,16
566,478,236,242,231,100.0,40,348,112,18,203,31,8
567,567,235,332,231,100.0,41,427,119,21,283,38,11
568,547,240,307,231,100.0,45,409,108,30,261,27,19
569,550,242,308,231,100.0,44,411,118,21,263,35,10
570,562,236,326,231,100.0,49,430,106,26,286,24,16
571,518,237,281,231,100.0,44,411,89,18,266,7,8
572,511,237,274,231,100.0,39,382,109,20,237,27,10
573,537,237,300,231,100.0,41,422,97,18,277,16,7
574,607,238,369,231,100.0,41,458,121,28,315,38,16
575,553,240,313,231,100.0,41,418,111,24,271,29,13
576,551,239,312,231,100.0,45,420,106,25,275,22,15
577,537,236,301,231,100.0,41,408,105,24,264,23,14
578,521,239,282,231,100.0,40,400,100,21,255,18,9
579,576,235,341,231,100.0,47,446,103,27,303,21,17
580,493,238,255,231,100.0,40,353,118,22,208,36,11
581,525,237,288,231,100.0,41,402,110,13,257,28,3
582,596,234,362,231,100.0,41,449,123,24,306,42,14
583,538,237,301,231,100.0,44,421,97,20,277,15,9
584,603,238,365,231,100.0,42,449,127,27,306,42,17
585,600,239,361,231,100.0,42,447,124,29,300,42,19
586,525,235,290,231,100.0,41,388,115,22,245,34,11
587,558,237,321,231,100.0,42,417,113,28,274,29,18
588,572,238,334,231,100.0,43,442,106,24,297,24,13
589,496,236,260,231,100.0,42,388,90,18,244,8,8
590,479,234,245,231,100.0,42,375,81,23,232,0,13
591,564,234,330,231,100.0,44,431,116,17,288,35,7
592,568,238,330,231,100.0,43,435,116,17,289,34,7
593,521,241,280,231,100.0,38,382,115,24,236,30,14
594,550,237,313,231,100.0,41,422,108,20,279,24,10
595,545,238,307,231,100.0,41,417,115,13,270,34,3
596,536,240,296,231,100.0,42,399,117,20,252,35,9
597,593,237,356,231,100.0,46,456,109,28,311,28,17
598,544,240,304,231,100.0,43,433,95,16,286,12,6
599,593,237,356,231,100.0,43,448,120,25,303,38,15
600,553,238,315,231,100.0,39,429,105,19,285,21,9
601,556,234,322,231,100.0,44,419,110,27,277,28,17
602,565,237,328,231,100.0,46,433,107,25,289,25,14
603,552,237,315,231,100.0,45,416,110,26,271,29,15
604,492,238,254,231,100.0,40,377,95,20,230,14,10
605,555,239,316,231,100.0,43,420,109,26,273,28,15
606,522,240,282,231,100.0,41,389,110,23,242,27,13
607,508,236,272,231,100.0,41,378,103,27,233,22,17
608,548,237,311,231,100.0,41,408,116,24,264,34,13
609,541,241,300,231,100.0,41,411,111,19,263,28,9
610,549,240,309,231,100.0,42,408,107,34,261,25,23
611,584,237,347,231,100.0,40,429,130,25,286,47,14
612,566,237,329,231,100.0,45,433,105,28,290,21,18
613,507,236,271,231,100.0,40,385,100,22,240,19,12
614,548,237,311,231,100.0,45,415,110,23,270,28,13
615,519,236,283,231,100.0,40,390,109,20,245,28,10
616,533,237,296,231,100.0,42,408,102,23,262,21,13
617,554,235,319,231,100.0,42,413,112,29,270,31,18
618,544,235,309,231,100.0,43,409,108,27,266,26,17
619,497,236,261,231,100.0,47,367,104,26,223,23,15
620,535,235,300,231,100.0,43,408,104,23,267,21,12
621,544,240,304,231,100.0,41,422,101,21,275,18,11
622,479,238,241,231,100.0,39,368,91,20,225,7,9
623,537,235,302,231,100.0,42,407,107,23,264,25,13
624,546,236,310,231,100.0,40,405,119,22,261,37,12
625,549,237,312,231,100.0,50,387,137,25,242,55,15
626,609,234,375,231,100.0,44,459,127,23,318,45,12
627,588,232,356,231,100.0,44,435,127,26,295,45,16
628,519,236,283,231,100.0,39,390,104,25,247,21,15
629,496,237,259,231,100.0,39,352,122,22,208,39,12
630,507,239,268,231,100.0,41,383,104,20,236,23,9
631,557,238,319,231,100.0,43,412,122,23,268,39,12
632,603,235,368,231,100.0,42,471,106,26,328,24,16
633,548,238,310,231,100.0,39,417,109,22,270,28,12
634,583,234,349,231,100.0,43,442,122,19,300,40,9
635,490,238,252,231,100.0,38,376,90,24,230,8,14
636,539,231,308,231,100.0,40,399,112,28,259,31,18
637,519,236,283,231,100.0,38,397,106,16,254,23,6
638,493,238,255,231,100.0,45,365,104,24,221,22,12
639,564,232,332,231,100.0,41,435,104,25,294,23,15
640,521,240,281,231,100.0,43,387,109,25,243,25,13
641,576,235,341,231,100.0,43,423,127,26,280,45,16
642,530,241,289,231,100.0,40,388,125,17,243,40,6
643,586,238,348,231,100.0,40,439,125,22,292,44,12
644,481,236,245,231,100.0,41,353,105,23,208,24,13
645,564,235,329,231,100.0,43,432,110,22,289,28,12
646,572,238,334,231,100.0,44,440,106,26,295,23,16
647,487,234,253,231,100.0,46,364,99,24,221,18,14
648,537,241,296,231,100.0,43,418,98,21,270,16,10
649,611,238,373,231,100.0,42,451,134,26,307,50,16
650,551,243,308,231,100.0,41,400,118,33,251,35,22
651,559,236,323,231,100.0,40,444,95,20,299,14,10
652,565,237,328,231,100.0,42,415,121,29,270,39,19
653,546,236,310,231,100.0,44,416,104,26,273,22,15
654,484,237,247,231,100.0,43,366,88,30,223,5,19
655,575,241,334,231,100.0,41,436,113,26,287,31,16
656,538,236,302,231,100.0,43,395,113,30,251,31,20
657,548,233,315,231,100.0,46,432,99,17,291,17,7
658,538,236,302,231,100.0,43,403,116,19,258,35,9
659,518,239,279,231,100.0,42,401,93,24,255,11,13
660,568,238,330,231,100.0,46,435,109,24,290,26,14
661,533,238,295,231,100.0,40,415,92,26,270,9,16
662,619,237,382,231,100.0,45,465,126,28,320,44,18
663,554,237,317,231,100.0,45,422,96,36,277,14,26
664,516,240,276,231,100.0,39,385,114,17,238,31,7
665,519,239,280,231,100.0,41,400,100,19,254,18,8
666,550,234,316,231,100.0,41,412,120,18,270,38,8
667,564,233,331,231,100.0,40,435,107,22,294,25,12
668,588,238,350,231,100.0,45,449,115,24,303,33,14
669,555,236,319,231,100.0,43,435,103,17,292,20,7
670,547,240,307,231,100.0,42,408,115,24,263,31,13
671,484,239,245,231,100.0,42,370,96,18,225,12,8
672,585,237,348,231,100.0,42,450,110,25,305,28,15
673,538,237,301,231,100.0,41,389,129,20,244,47,10
674,567,238,329,231,100.0,41,444,99,24,299,16,14
675,522,235,287,231,100.0,39,419,89,14,276,7,4
676,525,233,292,231,100.0,41,390,105,30,248,24,20
677,577,237,340,231,100.0,43,430,122,25,285,40,15
678,558,240,318,231,100.0,42,424,114,20,279,30,9
679,524,239,285,231,100.0,42,408,98,18,262,16,7
680,534,239,295,231,100.0,42,385,121,28,239,38,18
681,497,239,258,231,100.0,45,375,98,24,228,16,14
682,524,235,289,231,100.0,41,387,119,18,244,37,8
683,548,237,311,231,100.0,44,409,105,34,265,22,24
684,587,238,349,231,100.0,44,463,99,25,320,14,15
685,558,243,315,231,100.0,41,422,115,21,276,28,11
686,535,238,297,231,100.0,40,402,115,18,257,32,8
687,563,238,325,231,100.0,40,426,118,19,280,36,9
688,569,237,332,231,100.0,43,425,119,25,281,36,15
689,522,235,287,231,100.0,42,412,94,16,271,10,6
690,590,239,351,231,100.0,41,438,129,23,293,45,13
691,593,237,356,231,100.0,41,441,136,16,296,54,6
692,535,237,298,231,100.0,39,406,106,23,261,24,13
693,518,236,282,231,100.0,40,385,106,27,241,24,17
694,535,237,298,231,100.0,41,396,114,25,252,31,15
695,610,235,375,231,100.0,45,465,115,30,323,32,20
696,562,236,326,231,100.0,40,427,120,15,283,38,5
697,570,240,330,231,100.0,44,439,102,29,292,20,18
698,685,233,452,231,100.0,45,535,122,28,393,41,18
699,516,234,282,231,100.0,42,396,99,21,254,17,11
700,491,236,255,231,100.0,35,357,112,22,213,30,12
701,525,238,287,231,100.0,45,395,105,25,249,23,15
702,563,237,326,231,100.0,40,416,125,22,273,41,12
703,553,236,317,231,100.0,40,420,112,21,276,30,11
704,591,241,350,231,100.0,41,431,136,24,283,53,14
705,538,236,302,231,100.0,41,410,106,22,267,23,12
706,555,234,321,231,100.0,40,418,118,19,276,36,9
707,594,236,358,231,100.0,42,455,119,20,310,38,10
708,543,236,307,231,100.0,49,419,104,20,275,22,10
709,550,237,313,231,100.0,44,431,100,19,287,17,9
710,556,242,314,231,100.0,50,413,115,28,265,31,18
711,540,238,302,231,100.0,40,394,124,22,249,42,11
712,551,237,314,231,100.0,40,403,126,22,261,42,11
713,587,232,355,231,100.0,44,448,114,25,307,33,15
714,545,235,310,231,100.0,41,384,138,23,241,57,12
715,545,236,309,231,100.0,42,399,124,22,255,42,12
716,553,239,314,231,100.0,46,416,112,25,270,29,15
717,508,234,274,231,100.0,39,385,107,16,243,25,6
718,621,233,388,231,100.0,45,478,121,22,338,38,12
719,557,238,319,231,100.0,44,441,94,22,297,10,12
720,538,237,301,231,100.0,41,405,110,23,260,28,13
721,536,235,301,231,100.0,41,400,112,24,258,30,13
722,522,239,283,231,100.0,41,414,88,20,268,5,10
723,535,237,298,231,100.0,41,400,112,23,254,31,13
724,534,240,294,231,100.0,46,416,100,18,269,17,8
725,573,235,338,231,100.0,44,428,113,32,284,32,22
726,563,236,327,231,100.0,48,425,114,24,281,32,14
727,535,236,299,231,100.0,41,423,93,19,278,12,9
728,518,242,276,231,100.0,41,405,87,26,258,4,14
729,501,239,262,231,100.0,42,377,103,21,231,20,11
730,579,236,343,231,100.0,40,426,132,21,283,50,10
731,516,236,280,231,100.0,45,401,100,15,257,18,5
732,549,234,315,231,100.0,44,415,113,21,272,32,11
733,578,236,342,231,100.0,47,447,107,24,303,25,14
734,553,235,318,231,100.0,42,431,104,18,288,22,8
735,555,237,318,231,100.0,40,419,116,20,274,34,10
736,512,239,273,231,100.0,41,387,104,21,240,22,11
737,498,232,266,231,100.0,44,379,100,19,238,19,9
738,507,236,271,231,100.0,43,375,110,22,232,27,12
739,570,235,335,231,100.0,41,420,129,21,278,46,11
740,570,234,336,231,100.0,42,434,106,30,291,25,20
741,529,237,292,231,100.0,45,401,106,22,256,24,12
742,557,235,322,231,100.0,46,427,102,28,284,21,17
743,505,239,266,231,100.0,43,378,95,32,234,11,21
744,613,234,379,231,100.0,43,468,127,18,326,45,8
745,550,238,312,231,100.0,43,420,111,19,275,29,8
746,520,234,286,231,100.0,40,394,101,25,252,20,14
747,521,236,285,231,100.0,40,401,96,24,256,15,14
748,520,237,283,231,100.0,41,378,123,19,233,41,9
749,576,239,337,231,100.0,43,429,116,31,282,34,21
750,526,237,289,231,100.0,39,397,105,24,254,21,14
751,546,240,306,231,100.0,42,430,95,21,284,11,11
752,523,243,280,231,100.0,43,422,83,18,271,1,8
753,564,237,327,231,100.0,42,429,114,21,283,33,11
754,531,238,293,231,100.0,41,418,99,14,273,16,4
755,568,237,331,231,100.0,45,458,97,13,313,15,3
756,540,236,304,231,100.0,42,408,110,22,263,29,12
757,536,235,301,231,100.0,41,411,108,17,268,26,7
758,632,235,397,231,100.0,45,490,115,27,348,33,16
759,544,239,305,231,100.0,40,430,94,20,282,13,10
760,537,236,301,231,100.0,48,408,110,19,265,27,9
761,584,238,346,231,100.0,43,435,119,30,290,37,19
762,522,235,287,231,100.0,40,412,92,18,268,11,8
763,593,235,358,231,100.0,42,457,115,21,313,34,11
764,542,243,299,231,100.0,45,396,122,24,247,40,12
765,534,236,298,231,100.0,43,398,114,22,254,33,11
766,591,235,356,231,100.0,44,451,117,23,308,35,13
767,608,235,373,231,100.0,41,461,120,27,320,36,17
768,568,241,327,231,100.0,42,457,87,24,308,5,14
769,517,235,282,231,100.0,42,394,104,19,251,22,9
770,543,234,309,231,100.0,43,411,115,17,268,34,7
771,613,236,377,231,100.0,43,450,144,19,307,61,9
772,521,235,286,231,100.0,41,385,112,24,243,30,13
773,529,234,295,231,100.0,40,412,100,17,270,18,7
774,576,238,338,231,100.0,44,444,113,19,298,31,9
775,597,237,360,231,100.0,41,459,112,26,315,30,15
776,601,237,364,231,100.0,41,442,129,30,299,45,20
777,558,234,324,231,100.0,42,426,105,27,283,24,17
778,606,239,367,231,100.0,43,456,124,26,309,42,16
779,597,239,358,231,100.0,43,442,128,27,299,43,16
780,522,239,283,231,100.0,42,396,106,20,251,24,8
781,544,234,310,231,100.0,41,429,94,21,286,13,11
782,578,237,341,231,100.0,42,440,117,21,296,34,11
783,536,235,301,231,100.0,42,407,112,17,265,29,7
784,571,238,333,231,100.0,45,434,122,15,288,41,4
785,543,238,305,231,100.0,43,433,87,23,287,5,13
786,452,234,218,231,100.0,41,336,98,18,195,16,7
787,606,240,366,231,100.0,43,455,123,28,307,41,18
788,533,240,293,231,100.0,40,416,99,18,269,16,8
789,539,237,302,231,100.0,45,408,108,23,264,26,12
790,568,235,333,231,100.0,43,427,115,26,284,33,16
791,481,235,246,231,100.0,37,364,102,15,220,21,5
792,575,240,335,231,100.0,44,441,120,14,292,39,4
793,601,238,363,231,100.0,43,472,105,24,328,21,14
794,536,236,300,231,100.0,42,418,105,13,274,23,3
795,585,235,350,231,100.0,40,444,114,27,300,33,17
796,567,238,329,231,100.0,42,432,112,23,287,29,13
797,589,235,354,231,100.0,41,467,110,12,323,29,2
798,524,235,289,231,100.0,43,367,132,25,223,51,15
799,586,235,351,231,100.0,45,457,105,24,313,24,14
800,619,234,385,231,100.0,43,478,112,29,335,31,19
801,588,238,350,231,100.0,41,453,113,22,308,31,11
802,464,235,229,231,100.0,41,355,85,24,212,4,13
803,552,236,316,231,100.0,42,431,98,23,287,16,13
804,574,239,335,231,100.0,46,432,114,28,284,33,18
805,543,237,306,231,100.0,40,407,112,24,263,29,14
806,530,235,295,231,100.0,40,407,108,15,263,27,5
807,529,243,286,231,100.0,47,405,99,25,253,18,15
808,505,233,272,231,100.0,40,373,111,21,232,29,11
809,529,237,292,231,100.0,42,406,102,21,260,21,11
810,551,236,315,231,100.0,45,419,107,25,275,25,15
811,581,240,341,231,100.0,42,449,111,21,305,27,9
812,561,236,325,231,100.0,41,434,105,22,291,24,10
813,527,236,291,231,100.0,42,415,93,19,271,11,9
814,557,236,321,231,100.0,42,431,107,19,287,25,9
815,562,239,323,231,100.0,41,433,105,24,290,19,14
816,558,235,323,231,100.0,41,434,98,26,292,15,16
817,544,236,308,231,100.0,42,407,117,20,264,34,10
818,455,237,218,231,100.0,38,330,105,20,185,23,10
819,551,236,315,231,100.0,41,432,105,14,287,24,4
820,503,234,269,231,100.0,44,375,110,18,232,29,8
821,537,235,302,231,100.0,39,412,104,21,269,22,11
822,601,237,364,231,100.0,42,454,117,30,310,34,20
823,524,240,284,231,100.0,44,395,106,23,247,24,13
824,574,239,335,231,100.0,43,429,115,30,282,33,20
825,576,242,334,231,100.0,41,448,106,22,298,24,12
826,505,236,269,231,100.0,45,401,87,17,257,5,7
827,576,240,336,231,100.0,43,423,132,21,277,48,11
828,545,237,308,231,100.0,43,413,108,24,268,26,14
829,574,234,340,231,100.0,45,429,124,21,287,42,11
830,598,235,363,231,100.0,46,453,123,22,311,40,12
831,577,241,336,231,100.0,42,445,100,32,296,18,22
832,489,238,251,231,100.0,41,377,96,16,231,14,6
833,589,234,355,231,100.0,43,446,119,24,303,38,14
834,541,237,304,231,100.0,43,420,99,22,275,17,12
835,533,236,297,231,100.0,43,408,102,23,263,21,13
836,605,236,369,231,100.0,42,442,134,29,297,53,19
837,503,237,266,231,100.0,40,377,108,18,231,27,8
838,556,240,316,231,100.0,43,423,99,34,275,17,24
839,566,233,333,231,100.0,45,434,106,26,292,25,16
840,539,243,296,231,100.0,42,392,116,31,244,32,20
841,557,235,322,231,100.0,42,420,115,22,278,32,12
842,499,236,263,231,100.0,40,382,95,22,240,11,12
843,502,238,264,231,100.0,43,383,100,19,238,17,9
844,493,239,254,231,100.0,39,381,96,16,235,13,6
845,502,240,262,231,100.0,42,376,105,21,229,22,11
846,498,235,263,231,100.0,40,387,96,15,243,15,5
847,578,237,341,231,100.0,43,453,104,21,307,23,11
848,550,234,316,231,100.0,46,415,113,22,273,32,11
849,608,243,365,231,100.0,44,457,124,27,308,40,17
850,583,236,347,231,100.0,44,437,120,26,293,38,16
851,566,238,328,231,100.0,42,419,119,28,272,38,18
852,570,235,335,231,100.0,42,437,112,21,293,31,11
853,529,240,289,231,100.0,45,384,119,26,237,36,16
854,540,234,306,231,100.0,43,428,88,24,286,6,14
855,531,239,292,231,100.0,43,413,87,31,267,4,21
856,609,238,371,231,100.0,41,481,116,12,335,35,1
857,517,246,271,231,100.0,41,400,97,20,251,10,10
858,520,236,284,231,100.0,42,402,92,26,257,11,16
859,537,236,301,231,100.0,43,416,99,22,272,17,12
860,570,237,333,231,100.0,44,436,117,17,291,35,7
861,550,235,315,231,100.0,42,404,114,32,260,33,22
862,511,234,277,231,100.0,44,373,113,25,230,32,15
863,541,240,301,231,100.0,41,418,102,21,270,20,11
864,550,238,312,231,100.0,42,434,94,22,287,13,12
865,511,235,276,231,100.0,41,367,121,23,224,39,13
866,578,239,339,231,100.0,42,421,129,28,276,45,18
867,595,239,356,231,100.0,41,436,134,25,291,50,15
868,506,235,271,231,100.0,39,370,117,19,228,34,9
869,599,238,361,231,100.0,46,463,118,18,317,36,8
870,536,235,301,231,100.0,44,374,132,30,230,51,20
871,515,235,280,231,100.0,43,404,95,16,260,14,6
872,583,238,345,231,100.0,41,457,105,21,311,23,11
873,608,237,371,231,100.0,42,472,112,24,326,31,14
874,532,238,294,231,100.0,41,426,92,14,282,9,3
875,518,236,282,231,100.0,45,397,103,18,254,20,8
876,523,237,286,231,100.0,49,396,104,23,252,21,13
877,468,241,227,231,100.0,44,346,98,24,198,15,14
878,557,234,323,231,100.0,42,435,106,16,292,25,6
879,596,237,359,231,100.0,42,470,109,17,325,27,7
880,532,234,298,231,100.0,41,417,88,27,274,7,17
881,580,237,343,231,100.0,42,443,107,30,298,25,20
882,561,235,326,231,100.0,41,427,112,22,284,30,12
883,524,236,288,231,100.0,44,404,84,36,261,1,26
884,585,237,348,231,100.0,42,455,109,21,311,26,11
885,515,235,280,231,100.0,42,373,119,23,229,38,13
886,581,238,343,231,100.0,43,438,106,37,293,25,25
887,562,234,328,231,100.0,42,415,116,31,273,35,20
888,536,238,298,231,100.0,41,407,109,20,261,27,10
889,522,238,284,231,100.0,42,422,90,10,277,7,0
890,610,238,372,231,100.0,45,465,122,23,318,41,13
891,566,237,329,231,100.0,39,423,118,25,280,34,15
892,565,235,330,231,100.0,41,412,134,19,269,52,9
893,590,236,354,231,100.0,45,438,129,23,293,48,13
894,577,239,338,231,100.0,41,435,122,20,288,40,10
895,524,234,290,231,100.0,45,397,103,24,254,22,14
896,598,240,358,231,100.0,46,462,119,17,316,35,7
897,502,234,268,231,100.0,40,394,92,16,251,11,6
898,531,238,293,231,100.0,40,400,109,22,255,26,12
899,611,241,370,231,100.0,43,472,114,25,324,31,15
900,550,235,315,231,100.0,41,433,94,23,290,12,13
901,545,236,309,231,100.0,43,405,120,20,261,38,10
902,560,232,328,231,100.0,45,416,114,30,275,33,20
903,603,235,368,231,100.0,43,438,131,34,295,50,23
904,555,236,319,231,100.0,42,425,114,16,282,31,6
905,532,239,293,231,100.0,40,397,118,17,250,37,6
906,582,234,348,231,100.0,42,427,126,29,285,44,19
907,523,236,287,231,100.0,39,394,111,18,250,29,8
908,513,240,273,231,100.0,40,398,95,20,250,13,10
909,603,235,368,231,100.0,42,460,115,28,318,33,17
910,526,234,292,231,100.0,40,387,116,23,245,34,13
911,513,237,276,231,100.0,43,403,94,16,257,13,6
912,561,234,327,231,100.0,44,415,118,28,273,36,18
913,511,236,275,231,100.0,41,389,101,21,244,20,11
914,521,237,284,231,100.0,42,401,98,22,256,16,12
915,536,236,300,231,100.0,42,397,120,19,253,38,9
916,580,239,341,231,100.0,42,439,114,27,292,32,17
917,556,235,321,231,100.0,44,429,109,18,286,27,8
918,526,237,289,231,100.0,42,406,104,16,263,21,5
919,499,241,258,231,100.0,41,361,119,19,215,34,9
920,577,237,340,231,100.0,43,437,123,17,291,42,7
921,595,232,363,231,100.0,42,453,110,32,312,29,22
922,547,239,308,231,100.0,41,430,97,20,283,15,10
923,532,236,296,231,100.0,42,395,112,25,252,29,15
924,573,237,336,231,100.0,48,427,127,19,284,43,9
925,625,240,385,231,100.0,43,490,116,19,344,33,8
926,565,238,327,231,100.0,46,417,113,35,271,31,25
927,515,234,281,231,100.0,41,382,107,26,239,26,16
928,581,239,342,231,100.0,41,442,114,25,296,31,15
929,550,242,308,231,100.0,39,401,123,26,253,39,16
930,561,237,324,231,100.0,41,419,124,18,274,43,7
931,607,235,372,231,100.0,41,464,119,24,321,37,14
932,482,237,245,231,100.0,43,353,105,24,210,21,14
933,573,239,334,231,100.0,41,426,120,27,278,39,17
934,514,237,277,231,100.0,39,377,111,26,233,28,16
935,602,235,367,231,100.0,42,453,119,30,309,38,20
936,553,242,311,231,100.0,44,424,102,27,274,20,17
937,583,236,347,231,100.0,42,440,120,23,296,38,13
938,586,236,350,231,100.0,42,443,123,20,300,40,10
939,518,238,280,231,100.0,40,381,106,31,235,24,21
940,625,238,387,231,100.0,45,477,129,19,333,45,9
941,507,239,268,231,100.0,40,378,113,16,231,31,6
942,490,234,256,231,100.0,42,375,93,22,233,11,12
943,573,236,337,231,100.0,41,439,111,23,296,28,13
944,555,236,319,231,100.0,42,408,119,28,263,38,18
945,515,238,277,231,100.0,44,397,98,20,252,16,9
946,565,238,327,231,100.0,41,416,125,24,272,41,14
947,577,238,339,231,100.0,43,439,114,24,293,32,14
948,521,236,285,231,100.0,48,392,105,24,248,23,14
949,555,234,321,231,100.0,45,427,109,19,284,28,9
950,530,238,292,231,100.0,41,394,113,23,250,29,13
951,602,241,361,231,100.0,44,470,103,29,324,18,19
952,572,240,332,231,100.0,40,416,133,23,269,50,13
953,585,234,351,231,100.0,42,432,122,31,290,40,21
954,609,232,377,231,100.0,43,469,116,24,328,35,14
955,521,239,282,231,100.0,48,395,104,22,249,21,12
956,544,240,304,231,100.0,42,420,104,20,273,21,10
957,591,241,350,231,100.0,40,472,99,20,323,18,9
958,546,242,304,231,100.0,45,426,99,21,277,16,11
959,549,233,316,231,100.0,43,423,105,21,281,24,11
960,601,238,363,231,100.0,42,453,125,23,307,43,13
961,600,237,363,231,100.0,42,447,123,30,301,42,20
962,528,238,290,231,100.0,40,411,97,20,268,12,10
963,515,237,278,231,100.0,44,399,96,20,255,14,9
964,535,235,300,231,100.0,41,414,95,26,272,12,16
965,514,240,274,231,100.0,41,390,101,23,245,16,13
966,582,238,344,231,100.0,43,437,123,22,290,42,12
967,568,234,334,231,100.0,41,436,107,25,293,26,15
968,574,239,335,231,100.0,42,434,119,21,289,35,11
969,567,237,330,231,100.0,42,431,113,23,286,31,13
970,498,238,260,231,100.0,42,376,99,23,232,15,13
971,546,234,312,231,100.0,39,397,128,21,256,45,11
972,562,234,328,231,100.0,46,422,115,25,281,32,15
973,581,236,345,231,100.0,45,445,111,25,302,28,15
974,523,235,288,231,100.0,40,404,96,23,262,13,13
975,482,233,249,231,100.0,36,359,106,17,217,25,7
976,559,234,325,231,100.0,45,421,120,18,278,39,8
977,560,237,323,231,100.0,42,415,117,28,271,34,18
978,562,236,326,231,100.0,43,427,111,24,284,29,13
979,553,235,318,231,100.0,45,433,108,12,291,25,2
980,562,236,326,231,100.0,44,421,111,30,276,30,20
981,558,233,325,231,100.0,41,422,114,22,280,33,12
982,576,239,337,231,100.0,43,437,120,19,290,39,8
983,540,240,300,231,100.0,39,420,101,19,273,18,9
984,512,236,276,231,100.0,41,386,107,19,242,25,9
985,514,236,278,231,100.0,47,373,114,27,229,32,17
986,521,235,286,231,100.0,41,384,117,20,241,35,10
987,531,239,292,231,100.0,42,394,110,27,249,26,17
988,549,235,314,231,100.0,42,410,110,29,266,29,19
989,571,238,333,231,100.0,40,431,121,19,285,39,9
990,484,232,252,231,100.0,42,382,84,18,241,3,8
