iteration,arrivals,parked,rejected,peak_occupancy,peak_utilization,times_full,mc_arrivals,car_arrivals,truck_arrivals,mc_rejected,car_rejected,truck_rejected
494,750,239,511,231,100.0,44,560,155,35,415,72,24
495,672,238,434,231,100.0,44,515,133,24,373,47,14
496,758,246,512,231,100.0,47,586,149,23,432,67,13
497,670,245,425,231,100.0,44,499,148,23,350,62,13
498,783,247,536,231,100.0,44,557,193,33,406,107,23
499,692,245,447,231,100.0,44,529,133,30,377,50,20
500,668,250,418,231,100.0,43,489,146,33,336,61,21
501,659,248,411,231,100.0,47,498,134,27,348,47,16
502,715,249,466,231,100.0,52,545,146,24,390,62,14
503,746,243,503,231,100.0,44,570,148,28,421,64,18
504,639,247,392,231,100.0,46,490,123,26,339,37,16
505,742,252,490,231,100.0,46,564,147,31,408,63,19
506,741,241,500,231,100.0,44,566,146,29,417,64,19
507,734,244,490,231,100.0,45,556,146,32,408,61,21
508,700,253,447,231,100.0,47,527,146,27,370,62,15
509,686,245,441,231,100.0,45,502,157,27,352,73,16
510,695,242,453,231,100.0,45,522,146,27,373,64,16
511,737,244,493,231,100.0,47,578,131,28,427,48,18
512,669,244,425,231,100.0,43,525,123,21,377,38,10
513,688,242,446,231,100.0,44,535,125,28,389,40,17
514,686,242,444,231,100.0,46,529,133,24,381,50,13
515,759,243,516,231,100.0,44,573,152,34,423,69,24
516,741,244,497,231,100.0,43,582,133,26,431,50,16
517,718,243,475,231,100.0,45,527,155,36,378,71,26
518,732,252,480,231,100.0,44,552,152,28,398,65,17
519,742,247,495,231,100.0,47,598,117,27,442,36,17
520,644,239,405,231,100.0,45,481,137,26,335,54,16
521,737,236,501,231,100.0,45,536,169,32,391,88,22
522,690,238,452,231,100.0,48,531,128,31,385,46,21
523,747,247,500,231,100.0,45,564,148,35,412,64,24
524,759,242,517,231,100.0,44,583,150,26,434,67,16
525,747,242,505,231,100.0,45,554,153,40,404,72,29
526,656,247,409,231,100.0,48,514,117,25,358,36,15
527,656,238,418,231,100.0,43,493,131,32,347,49,22
528,739,243,496,231,100.0,46,556,150,33,409,64,23
529,716,246,470,231,100.0,44,550,133,33,397,51,22
530,728,243,485,231,100.0,43,562,140,26,414,55,16
531,628,240,388,231,100.0,43,486,113,29,339,30,19
532,677,243,434,231,100.0,43,524,127,26,373,45,16
533,671,245,426,231,100.0,45,520,122,29,369,38,19
534,738,239,499,231,100.0,45,571,138,29,425,55,19
535,707,241,466,231,100.0,47,534,134,39,386,51,29
536,721,244,477,231,100.0,46,548,147,26,398,63,16
537,711,241,470,231,100.0,43,519,159,33,370,77,23
538,664,247,417,231,100.0,44,502,132,30,351,48,18
539,776,247,529,231,100.0,47,612,137,27,460,52,17
540,721,242,479,231,100.0,45,549,145,27,400,62,17
541,675,239,436,231,100.0,45,519,133,23,374,49,13
542,721,240,481,231,100.0,45,539,150,32,391,68,22
543,715,242,473,231,100.0,46,521,167,27,371,85,17
544,691,239,452,231,100.0,43,532,136,23,386,53,13
545,646,249,397,231,100.0,47,487,130,29,333,46,18
546,676,239,437,231,100.0,45,499,139,38,357,54,26
547,676,247,429,231,100.0,44,503,144,29,350,60,19
548,667,247,420,231,100.0,46,500,145,22,347,62,11
549,703,242,461,231,100.0,44,540,145,18,390,63,8
550,736,252,484,231,100.0,45,565,140,31,407,57,20
551,697,244,453,231,100.0,46,518,151,28,367,68,18
552,696,251,445,231,100.0,45,523,147,26,369,61,15
553,697,240,457,231,100.0,43,519,154,24,374,70,13
554,717,245,472,231,100.0,44,525,158,34,375,73,24
555,670,248,422,231,100.0,46,529,112,29,375,28,19
556,680,243,437,231,100.0,43,515,133,32,369,48,20
557,751,244,507,231,100.0,48,581,146,24,429,64,14
558,714,247,467,231,100.0,45,543,145,26,389,62,16
559,711,243,468,231,100.0,43,547,135,29,396,53,19
560,694,246,448,231,100.0,44,542,126,26,390,42,16
561,752,247,505,231,100.0,46,551,171,30,397,88,20
562,699,243,456,231,100.0,45,522,151,26,373,67,16
563,689,248,441,231,100.0,43,532,125,32,379,41,21
564,718,240,478,231,100.0,45,548,150,20,400,68,10
565,728,244,484,231,100.0,48,565,130,33,413,48,23
566,683,244,439,231,100.0,45,515,142,26,365,58,16
567,687,240,447,231,100.0,44,524,141,22,377,58,12
568,686,239,447,231,100.0,44,540,121,25,394,38,15
569,671,246,425,231,100.0,43,526,127,18,372,45,8
570,718,249,469,231,100.0,44,543,147,28,391,62,16
571,662,246,416,231,100.0,43,514,128,20,363,43,10
572,645,239,406,231,100.0,44,497,131,17,350,49,7
573,681,251,430,231,100.0,48,525,136,20,369,52,9
574,679,246,433,231,100.0,44,517,144,18,369,58,6
575,711,246,465,231,100.0,46,539,137,35,388,53,24
576,647,241,406,231,100.0,46,507,114,26,359,31,16
577,717,242,475,231,100.0,43,547,145,25,402,59,14
578,690,243,447,231,100.0,48,530,129,31,381,45,21
579,740,242,498,231,100.0,45,560,157,23,412,73,13
580,755,241,514,231,100.0,44,572,151,32,426,66,22
581,732,242,490,231,100.0,46,552,151,29,406,65,19
582,675,248,427,231,100.0,43,510,133,32,357,48,22
583,662,248,414,231,100.0,44,510,124,28,357,39,18
584,695,241,454,231,100.0,46,538,128,29,389,47,18
585,695,237,458,231,100.0,44,539,131,25,395,48,15
586,701,242,459,231,100.0,43,535,138,28,386,55,18
587,731,250,481,231,100.0,43,562,149,20,408,63,10
588,685,246,439,231,100.0,47,523,131,31,372,47,20
589,687,242,445,231,100.0,45,516,142,29,367,59,19
590,730,245,485,231,100.0,45,552,146,32,403,60,22
591,707,242,465,231,100.0,47,531,148,28,382,65,18
592,600,251,349,231,100.0,44,453,125,22,295,42,12
593,760,242,518,231,100.0,50,580,144,36,433,60,25
594,733,240,493,231,100.0,43,557,144,32,411,60,22
595,702,242,460,231,100.0,44,548,120,34,398,38,24
596,686,241,445,231,100.0,47,506,153,27,358,70,17
597,747,241,506,231,100.0,43,569,144,34,420,62,24
598,751,246,505,231,100.0,44,578,145,28,426,61,18
599,707,239,468,231,100.0,46,546,138,23,399,56,13
600,687,242,445,231,100.0,44,520,134,33,371,52,22
601,713,242,471,231,100.0,44,542,144,27,392,62,17
602,691,244,447,231,100.0,46,517,145,29,366,62,19
603,720,246,474,231,100.0,45,554,140,26,406,53,15
604,723,248,475,231,100.0,46,559,138,26,405,55,15
605,740,251,489,231,100.0,45,573,135,32,416,51,22
606,712,243,469,231,100.0,45,546,130,36,396,48,25
607,745,240,505,231,100.0,45,567,147,31,419,66,20
608,710,247,463,231,100.0,47,543,147,20,390,64,9
609,617,239,378,231,100.0,49,461,130,26,315,47,16
610,724,237,487,231,100.0,47,578,117,29,433,35,19
611,682,247,435,231,100.0,46,519,140,23,365,57,13
612,668,239,429,231,100.0,44,501,149,18,356,65,8
613,644,242,402,231,100.0,44,516,105,23,365,24,13
614,745,246,499,231,100.0,47,567,145,33,417,60,22
615,712,247,465,231,100.0,43,561,118,33,408,34,23
616,725,246,479,231,100.0,46,537,155,33,386,70,23
617,707,240,467,231,100.0,43,558,133,16,413,48,6
618,744,244,500,231,100.0,44,563,155,26,412,73,15
619,699,238,461,231,100.0,44,535,134,30,389,52,20
620,718,245,473,231,100.0,45,526,165,27,376,80,17
621,725,241,484,231,100.0,47,555,139,31,408,56,20
622,774,246,528,231,100.0,46,570,171,33,419,86,23
623,742,247,495,231,100.0,44,566,145,31,414,60,21
624,668,242,426,231,100.0,43,513,126,29,364,43,19
625,767,245,522,231,100.0,45,605,141,21,457,55,10
626,726,245,481,231,100.0,46,552,141,33,403,56,22
627,736,248,488,231,100.0,45,566,143,27,413,58,17
628,725,243,482,231,100.0,43,543,152,30,393,69,20
629,690,244,446,231,100.0,43,534,135,21,384,51,11
630,674,246,428,231,100.0,46,511,129,34,359,45,24
631,684,242,442,231,100.0,47,507,146,31,356,65,21
632,674,243,431,231,100.0,49,486,152,36,339,66,26
633,683,242,441,231,100.0,46,509,134,40,362,51,28
634,718,238,480,231,100.0,46,546,142,30,401,60,19
635,723,253,470,231,100.0,48,552,138,33,394,54,22
636,715,243,472,231,100.0,45,557,128,30,407,46,19
637,688,239,449,231,100.0,45,539,124,25,392,42,15
638,689,244,445,231,100.0,45,501,158,30,355,71,19
639,692,251,441,231,100.0,44,520,146,26,366,59,16
640,693,249,444,231,100.0,44,539,120,34,383,38,23
641,706,243,463,231,100.0,45,534,145,27,386,60,17
642,705,244,461,231,100.0,43,545,133,27,396,48,17
643,697,238,459,231,100.0,45,537,136,24,392,53,14
644,728,243,485,231,100.0,46,567,137,24,418,53,14
645,693,251,442,231,100.0,43,525,149,19,372,61,9
646,683,254,429,231,100.0,44,518,133,32,360,47,22
647,680,245,435,231,100.0,44,507,137,36,355,55,25
648,715,239,476,231,100.0,46,529,156,30,383,73,20
649,688,241,447,231,100.0,43,511,144,33,362,62,23
650,711,243,468,231,100.0,45,540,139,32,391,55,22
651,729,245,484,231,100.0,45,552,156,21,401,72,11
652,683,238,445,231,100.0,43,513,148,22,366,67,12
653,728,241,487,231,100.0,49,564,129,35,416,46,25
654,662,240,422,231,100.0,44,489,150,23,343,66,13
655,701,245,456,231,100.0,46,537,132,32,387,48,21
656,670,239,431,231,100.0,44,518,129,23,374,46,11
657,693,246,447,231,100.0,51,545,126,22,394,41,12
658,662,243,419,231,100.0,44,488,140,34,340,55,24
659,673,240,433,231,100.0,44,511,131,31,363,49,21
660,717,249,468,231,100.0,43,532,155,30,381,68,19
661,779,243,536,231,100.0,50,602,155,22,452,72,12
662,718,241,477,231,100.0,48,557,133,28,409,50,18
663,686,243,443,231,100.0,43,539,125,22,390,41,12
664,731,248,483,231,100.0,47,551,152,28,399,67,17
665,731,242,489,231,100.0,45,542,153,36,395,69,25
666,723,245,478,231,100.0,44,556,136,31,406,52,20
667,691,247,444,231,100.0,44,543,114,34,389,31,24
668,729,246,483,231,100.0,49,550,139,40,400,54,29
669,722,241,481,231,100.0,44,553,145,24,403,64,14
670,722,238,484,231,100.0,44,536,158,28,390,76,18
671,705,242,463,231,100.0,45,538,136,31,389,54,20
672,642,239,403,231,100.0,47,489,119,34,342,37,24
673,682,242,440,231,100.0,47,525,136,21,377,54,9
674,681,244,437,231,100.0,45,513,136,32,363,52,22
675,702,248,454,231,100.0,48,527,138,37,374,55,25
676,684,240,444,231,100.0,46,515,144,25,369,60,15
677,741,245,496,231,100.0,54,563,154,24,412,70,14
678,705,243,462,231,100.0,43,529,143,33,381,60,21
679,665,242,423,231,100.0,44,502,138,25,356,55,12
680,722,241,481,231,100.0,44,568,137,17,420,54,7
681,693,240,453,231,100.0,43,510,153,30,365,68,20
682,672,247,425,231,100.0,44,502,143,27,350,58,17
683,700,243,457,231,100.0,46,541,130,29,391,47,19
684,652,242,410,231,100.0,45,507,121,24,359,38,13
685,679,247,432,231,100.0,46,508,147,24,354,64,14
686,744,246,498,231,100.0,46,583,129,32,435,43,20
687,713,243,470,231,100.0,44,548,136,29,399,52,19
688,720,241,479,231,100.0,44,546,146,28,401,60,18
689,635,245,390,231,100.0,45,478,122,35,329,39,22
690,697,246,451,231,100.0,45,511,165,21,360,80,11
691,694,248,446,231,100.0,46,532,141,21,382,54,10
692,653,241,412,231,100.0,43,503,128,22,355,45,12
693,660,244,416,231,100.0,43,490,151,19,341,67,8
694,702,246,456,231,100.0,44,540,144,18,386,62,8
695,733,249,484,231,100.0,45,563,144,26,411,62,11
696,725,242,483,231,100.0,45,558,137,30,410,54,19
697,735,247,488,231,100.0,44,553,149,33,401,64,23
698,678,243,435,231,100.0,45,517,142,19,368,58,9
699,671,248,423,231,100.0,45,498,144,29,342,62,19
700,712,236,476,231,100.0,44,558,131,23,413,50,13
701,681,241,440,231,100.0,47,497,150,34,350,67,23
702,713,243,470,231,100.0,44,531,159,23,381,76,13
703,679,245,434,231,100.0,42,525,130,24,372,48,14
704,669,242,427,231,100.0,45,488,145,36,340,61,26
705,666,251,415,231,100.0,43,514,118,34,360,33,22
706,736,246,490,231,100.0,45,554,146,36,405,62,23
707,616,240,376,231,100.0,45,484,118,14,337,35,4
708,701,243,458,231,100.0,49,534,135,32,386,50,22
709,746,239,507,231,100.0,44,552,163,31,406,80,21
710,694,244,450,231,100.0,47,503,150,41,353,67,30
711,751,242,509,231,100.0,51,555,162,34,405,80,24
712,766,246,520,231,100.0,48,589,154,23,439,68,13
713,712,253,459,231,100.0,47,539,148,25,380,64,15
714,695,241,454,231,100.0,44,506,160,29,358,77,19
715,707,242,465,231,100.0,50,543,135,29,395,52,18
716,689,242,447,231,100.0,44,535,121,33,387,37,23
717,716,240,476,231,100.0,44,547,141,28,401,59,16
718,793,243,550,231,100.0,44,596,160,37,449,74,27
719,683,237,446,231,100.0,42,530,134,19,385,52,9
720,770,242,528,231,100.0,46,597,143,30,447,61,20
721,709,242,467,231,100.0,43,526,153,30,378,70,19
722,764,239,525,231,100.0,45,605,137,22,461,52,12
723,681,240,441,231,100.0,45,534,119,28,391,32,18
724,667,245,422,231,100.0,44,504,137,26,354,52,16
725,735,243,492,231,100.0,43,573,134,28,423,51,18
726,773,244,529,231,100.0,48,577,175,21,427,91,11
727,724,240,484,231,100.0,45,545,153,26,398,70,16
728,780,252,528,231,100.0,45,596,153,31,438,69,21
729,704,241,463,231,100.0,45,554,126,24,405,44,14
730,695,248,447,231,100.0,48,521,143,31,366,60,21
731,675,241,434,231,100.0,43,496,145,34,350,60,24
732,693,244,449,231,100.0,44,538,126,29,387,44,18
733,741,240,501,231,100.0,44,564,150,27,416,69,16
734,698,246,452,231,100.0,46,528,135,35,375,52,25
735,752,249,503,231,100.0,48,568,158,26,414,73,16
736,696,243,453,231,100.0,43,508,150,38,360,65,28
737,716,243,473,231,100.0,43,560,136,20,412,51,10
738,721,242,479,231,100.0,46,548,149,24,400,65,14
739,717,245,472,231,100.0,46,530,156,31,379,72,21
740,751,251,500,231,100.0,47,552,166,33,399,78,23
741,756,244,512,231,100.0,50,577,144,35,428,60,24
742,689,234,455,231,100.0,46,520,143,26,378,61,16
743,709,244,465,231,100.0,49,537,137,35,388,52,25
744,729,241,488,231,100.0,46,567,128,34,420,45,23
745,697,243,454,231,100.0,44,530,133,34,381,50,23
746,650,243,407,231,100.0,46,502,118,30,355,32,20
747,702,247,455,231,100.0,44,518,162,22,365,78,12
748,753,241,512,231,100.0,47,573,151,29,425,68,19
749,762,241,521,231,100.0,47,567,159,36,419,76,26
750,733,247,486,231,100.0,45,553,156,24,401,73,12
751,634,243,391,231,100.0,43,477,136,21,327,53,11
752,706,242,464,231,100.0,46,539,136,31,391,53,20
753,734,242,492,231,100.0,50,568,138,28,417,57,18
754,665,241,424,231,100.0,47,507,131,27,359,48,17
755,704,240,464,231,100.0,47,537,129,38,389,47,28
756,724,246,478,231,100.0,47,555,140,29,405,55,18
757,758,241,517,231,100.0,44,599,129,30,452,45,20
758,676,235,441,231,100.0,44,514,131,31,372,49,20
759,750,244,506,231,100.0,46,598,132,20,446,51,9
760,671,255,416,231,100.0,43,494,150,27,336,65,15
761,767,244,523,231,100.0,45,579,155,33,428,73,22
762,700,242,458,231,100.0,46,519,147,34,370,64,24
763,745,243,502,231,100.0,47,539,171,35,392,87,23
764,706,245,461,231,100.0,45,528,147,31,376,65,20
765,746,241,505,231,100.0,50,575,136,35,427,53,25
766,721,239,482,231,100.0,45,539,152,30,395,67,20
767,702,242,460,231,100.0,43,533,142,27,384,59,17
768,641,244,397,231,100.0,46,481,134,26,332,49,16
769,645,242,403,231,100.0,48,491,125,29,343,42,18
770,666,239,427,231,100.0,45,505,136,25,357,55,15
771,684,248,436,231,100.0,46,505,149,30,352,66,18
772,639,235,404,231,100.0,44,495,116,28,351,35,18
773,756,241,515,231,100.0,44,594,134,28,446,51,18
774,699,244,455,231,100.0,54,524,152,23,374,68,13
775,780,238,542,231,100.0,45,587,158,35,440,77,25
776,788,240,548,231,100.0,47,607,153,28,460,72,16
777,706,250,456,231,100.0,45,534,136,36,384,48,24
778,734,242,492,231,100.0,44,561,149,24,414,64,14
779,673,235,438,231,100.0,43,503,143,27,359,62,17
780,701,241,460,231,100.0,44,517,153,31,368,72,20
781,728,248,480,231,100.0,46,560,133,35,406,49,25
782,742,246,496,231,100.0,47,568,144,30,414,62,20
783,698,244,454,231,100.0,47,513,152,33,364,69,21
784,646,247,399,231,100.0,45,502,122,22,352,35,12
785,647,245,402,231,100.0,51,503,121,23,351,38,13
786,712,236,476,231,100.0,45,548,139,25,405,58,13
787,779,242,537,231,100.0,44,586,172,21,436,90,11
788,691,242,449,231,100.0,43,531,141,19,383,57,9
789,720,237,483,231,100.0,48,572,126,22,428,43,12
790,663,241,422,231,100.0,43,506,135,22,359,52,11
791,674,240,434,231,100.0,45,526,120,28,379,37,18
792,694,242,452,231,100.0,48,537,133,24,389,50,13
793,681,235,446,231,100.0,45,523,132,26,380,50,16
794,722,243,479,231,100.0,45,542,150,30,394,66,19
795,723,241,482,231,100.0,44,547,141,35,399,58,25
796,636,242,394,231,100.0,44,461,156,19,314,71,9
797,714,242,472,231,100.0,44,553,134,27,405,50,17
798,740,244,496,231,100.0,45,575,140,25,427,54,15
799,719,249,470,231,100.0,43,528,150,41,374,65,31
800,706,237,469,231,100.0,44,526,156,24,383,73,13
801,637,239,398,231,100.0,43,501,114,22,355,31,12
802,713,248,465,231,100.0,47,557,127,29,405,42,18
803,719,245,474,231,100.0,45,530,157,32,380,72,22
804,705,240,465,231,100.0,45,524,151,30,378,67,20
805,740,244,496,231,100.0,44,567,142,31,417,59,20
806,783,243,540,231,100.0,44,594,165,24,446,81,13
807,769,239,530,231,100.0,43,598,147,24,451,65,14
808,653,242,411,231,100.0,47,481,141,31,332,58,21
809,685,243,442,231,100.0,43,530,127,28,381,43,18
810,710,237,473,231,100.0,46,524,159,27,380,76,17
811,675,244,431,231,100.0,44,508,142,25,359,57,15
812,745,248,497,231,100.0,51,556,162,27,403,78,16
813,732,246,486,231,100.0,46,548,157,27,395,74,17
814,678,242,436,231,100.0,47,507,150,21,359,66,11
815,742,242,500,231,100.0,44,549,164,29,400,82,18
816,673,242,431,231,100.0,43,496,148,29,350,64,17
817,704,245,459,231,100.0,47,545,132,27,395,47,17
818,718,251,467,231,100.0,46,554,132,32,398,48,21
819,707,237,470,231,100.0,42,518,157,32,376,72,22
820,718,244,474,231,100.0,50,543,153,22,393,69,12
821,734,242,492,231,100.0,45,589,127,18,439,45,8
822,715,241,474,231,100.0,45,567,128,20,421,43,10
823,737,246,491,231,100.0,45,567,142,28,416,57,18
824,735,239,496,231,100.0,43,559,142,34,412,61,23
825,675,236,439,231,100.0,48,518,142,15,374,60,5
826,668,242,426,231,100.0,44,521,125,22,372,42,12
827,734,239,495,231,100.0,48,543,154,37,397,71,27
828,703,249,454,231,100.0,46,512,154,37,357,71,26
829,739,243,496,231,100.0,45,566,143,30,418,59,19
830,714,242,472,231,100.0,44,553,132,29,402,51,19
831,686,244,442,231,100.0,44,499,161,26,348,78,16
832,706,239,467,231,100.0,43,539,140,27,393,58,16
833,654,243,411,231,100.0,45,494,136,24,343,54,14
834,773,248,525,231,100.0,48,573,168,32,423,81,21
835,776,243,533,231,100.0,46,589,151,36,439,68,26
836,683,244,439,231,100.0,48,506,144,33,354,62,23
837,663,246,417,231,100.0,46,516,122,25,364,38,15
838,682,244,438,231,100.0,43,531,134,17,380,51,7
839,765,244,521,231,100.0,44,574,154,37,428,69,24
840,681,241,440,231,100.0,44,495,160,26,347,77,16
841,684,245,439,231,100.0,46,527,139,18,379,53,7
842,701,241,460,231,100.0,44,533,144,24,384,62,14
843,682,241,441,231,100.0,45,516,135,31,367,53,21
844,665,243,422,231,100.0,46,504,139,22,356,54,12
845,701,241,460,231,100.0,43,533,141,27,384,59,17
846,679,237,442,231,100.0,50,511,137,31,367,55,20
847,699,242,457,231,100.0,45,534,142,23,385,59,13
848,726,242,484,231,100.0,50,551,145,30,401,63,20
849,738,245,493,231,100.0,45,564,140,34,419,51,23
850,715,245,470,231,100.0,45,508,174,33,359,89,22
851,641,242,399,231,100.0,44,481,136,24,337,49,13
852,705,250,455,231,100.0,44,538,139,28,383,54,18
853,705,241,464,231,100.0,43,525,142,38,377,59,28
854,671,248,423,231,100.0,45,518,128,25,367,41,15
855,704,244,460,231,100.0,43,550,123,31,400,40,20
856,648,244,404,231,100.0,45,495,131,22,343,49,12
857,691,244,447,231,100.0,48,539,115,37,388,32,27
858,701,241,460,231,100.0,49,534,140,27,386,57,17
859,736,252,484,231,100.0,44,571,137,28,417,49,18
860,697,248,449,231,100.0,43,523,143,31,367,61,21
861,738,248,490,231,100.0,45,591,128,19,437,44,9
862,727,246,481,231,100.0,49,566,131,30,414,47,20
863,688,240,448,231,100.0,43,514,151,23,367,68,13
864,637,242,395,231,100.0,44,476,133,28,328,49,18
865,745,250,495,231,100.0,46,570,152,23,418,66,11
866,702,244,458,231,100.0,44,521,153,28,372,68,18
867,712,246,466,231,100.0,44,530,151,31,378,67,21
868,691,241,450,231,100.0,46,519,141,31,372,58,20
869,740,247,493,231,100.0,49,567,152,21,419,64,10
870,653,240,413,231,100.0,49,485,146,22,338,63,12
871,658,238,420,231,100.0,43,495,144,19,348,63,9
872,685,239,446,231,100.0,43,506,149,30,360,66,20
873,780,243,537,231,100.0,44,577,169,34,428,85,24
874,694,241,453,231,100.0,43,520,140,34,373,59,21
875,723,242,481,231,100.0,45,554,139,30,405,56,20
876,764,242,522,231,100.0,49,553,171,40,404,88,30
877,709,246,463,231,100.0,48,538,147,24,386,63,14
878,725,244,481,231,100.0,44,550,145,30,402,60,19
879,715,242,473,231,100.0,44,539,140,36,392,55,26
880,675,242,433,231,100.0,47,505,133,37,358,50,25
881,701,240,461,231,100.0,44,514,149,38,367,66,28
882,741,239,502,231,100.0,44,560,154,27,413,72,17
883,674,238,436,231,100.0,45,514,135,25,368,53,15
884,756,244,512,231,100.0,43,588,139,29,439,56,17
885,645,247,398,231,100.0,42,507,117,21,356,31,11
886,727,246,481,231,100.0,45,541,156,30,389,72,20
887,772,242,530,231,100.0,47,602,141,29,453,59,18
888,717,247,470,231,100.0,47,541,146,30,388,62,20
889,708,244,464,231,100.0,43,541,141,26,394,55,15
890,714,249,465,231,100.0,50,524,165,25,373,78,14
891,731,239,492,231,100.0,44,555,145,31,409,63,20
892,709,244,465,231,100.0,44,544,141,24,392,59,14
893,687,242,445,231,100.0,45,521,135,31,371,53,21
894,704,243,461,231,100.0,44,539,131,34,391,46,24
895,683,249,434,231,100.0,44,518,136,29,363,52,19
896,712,241,471,231,100.0,46,546,137,29,399,54,18
897,676,243,433,231,100.0,43,516,139,21,369,54,10
898,717,243,474,231,100.0,44,550,144,23,400,61,13
899,695,249,446,231,100.0,45,534,145,16,378,62,6
900,646,239,407,231,100.0,46,499,124,23,353,41,13
901,770,242,528,231,100.0,44,574,173,23,429,89,10
902,673,238,435,231,100.0,50,536,110,27,389,29,17
903,710,251,459,231,100.0,45,550,130,30,395,45,19
904,756,244,512,231,100.0,46,590,139,27,439,57,16
905,704,241,463,231,100.0,46,533,146,25,386,63,14
906,713,244,469,231,100.0,45,527,148,38,379,62,28
907,698,240,458,231,100.0,43,522,143,33,374,61,23
908,706,246,460,231,100.0,43,554,132,20,400,50,10
909,695,251,444,231,100.0,43,514,144,37,355,62,27
910,735,239,496,231,100.0,49,542,162,31,395,80,21
911,745,242,503,231,100.0,50,564,154,27,415,71,17
912,721,242,479,231,100.0,50,550,146,25,401,63,15
913,724,245,479,231,100.0,45,545,148,31,394,64,21
914,744,246,498,231,100.0,47,559,160,25,408,75,15
915,675,245,430,231,100.0,44,524,126,25,375,40,15
916,736,244,492,231,100.0,47,560,140,36,412,54,26
917,701,244,457,231,100.0,42,512,156,33,361,74,22
918,722,243,479,231,100.0,44,531,158,33,387,71,21
919,712,247,465,231,100.0,44,524,160,28,372,77,16
920,680,243,437,231,100.0,46,511,143,26,363,58,16
921,700,236,464,231,100.0,45,537,125,38,393,44,27
922,710,249,461,231,100.0,48,532,147,31,376,65,20
923,733,242,491,231,100.0,44,556,146,31,407,63,21
924,675,241,434,231,100.0,46,504,143,28,356,60,18
925,694,245,449,231,100.0,46,520,147,27,371,61,17
926,761,248,513,231,100.0,45,587,151,23,434,66,13
927,702,243,459,231,100.0,45,544,132,26,396,48,15
928,720,241,479,231,100.0,45,551,142,27,401,61,17
929,750,243,507,231,100.0,44,565,159,26,415,76,16
930,675,245,430,231,100.0,43,529,119,27,378,36,16
931,710,243,467,231,100.0,46,518,162,30,371,76,20
932,629,245,384,231,100.0,43,491,109,29,339,26,19
933,764,238,526,231,100.0,46,591,145,28,446,63,17
934,796,246,550,231,100.0,44,613,157,26,461,73,16
935,766,241,525,231,100.0,43,577,150,39,427,69,29
936,691,245,446,231,100.0,42,513,150,28,364,65,17
937,723,241,482,231,100.0,44,530,169,24,383,85,14
938,712,243,469,231,100.0,45,546,137,29,397,53,19
939,732,243,489,231,100.0,44,541,155,36,391,74,24
940,690,241,449,231,100.0,44,532,134,24,384,51,14
941,684,245,439,231,100.0,47,529,131,24,380,45,14
942,683,248,435,231,100.0,47,498,157,28,345,74,16
943,706,244,462,231,100.0,52,548,133,25,399,48,15
944,722,240,482,231,100.0,47,545,150,27,400,66,16
945,665,239,426,231,100.0,42,493,141,31,350,55,21
946,687,249,438,231,100.0,44,532,130,25,378,46,14
947,665,240,425,231,100.0,46,495,141,29,348,58,19
948,676,241,435,231,100.0,49,516,123,37,367,41,27
949,723,242,481,231,100.0,46,552,143,28,406,57,18
950,661,241,420,231,100.0,44,493,141,27,344,59,17
951,658,245,413,231,100.0,43,500,130,28,349,46,18
952,703,246,457,231,100.0,48,530,154,19,380,69,8
953,692,240,452,231,100.0,43,517,150,25,371,66,15
954,655,245,410,231,100.0,44,501,125,29,353,39,18
955,696,243,453,231,100.0,46,524,137,35,375,54,24
956,687,243,444,231,100.0,43,502,153,32,351,71,22
957,758,241,517,231,100.0,46,578,136,44,428,55,34
958,699,242,457,231,100.0,44,511,155,33,362,72,23
959,682,245,437,231,100.0,44,520,130,32,368,48,21
960,752,241,511,231,100.0,46,575,148,29,427,65,19
961,712,243,469,231,100.0,47,560,131,21,409,49,11
962,740,240,500,231,100.0,43,581,129,30,433,47,20
963,680,248,432,231,100.0,44,516,142,22,362,58,12
964,651,241,410,231,100.0,44,510,113,28,361,31,18
965,667,243,424,231,100.0,44,509,126,32,358,44,22
966,692,242,450,231,100.0,43,527,130,35,380,45,25
967,714,248,466,231,100.0,45,542,140,32,387,57,22
968,717,241,476,231,100.0,45,542,155,20,394,72,10
969,719,240,479,231,100.0,46,547,142,30,401,58,20
970,702,243,459,231,100.0,43,539,141,22,388,59,12
971,704,249,455,231,100.0,44,527,146,31,377,59,19
972,730,239,491,231,100.0,45,546,158,26,402,74,15
973,711,240,471,231,100.0,46,538,152,21,391,69,11
974,759,238,521,231,100.0,44,577,144,38,431,63,27
975,683,237,446,231,100.0,47,514,133,36,368,52,26
976,660,251,409,231,100.0,45,492,142,26,337,56,16
977,705,244,461,231,100.0,44,531,149,25,382,65,14
978,628,239,389,231,100.0,43,494,114,20,347,32,10
979,771,241,530,231,100.0,44,579,163,29,433,78,19
980,725,244,481,231,100.0,44,538,156,31,389,71,21
981,679,241,438,231,100.0,49,489,158,32,341,75,22
982,754,241,513,231,100.0,46,572,151,31,423,69,21
983,660,239,421,231,100.0,44,515,119,26,368,37,16
984,676,246,430,231,100.0,45,521,127,28,367,45,18
985,716,240,476,231,100.0,45,550,140,26,401,59,16
986,675,244,431,231,100.0,46,523,120,32,372,37,22
987,718,245,473,231,100.0,44,558,128,32,408,43,22
988,727,240,487,231,100.0,44,549,149,29,402,67,18
989,699,242,457,231,100.0,47,534,139,26,384,57,16
990,691,239,452,231,100.0,46,520,139,32,372,58,22
